"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"YOR077W","Saccharomyces cerevisiae S288C","BK006948:471,899..472,597(+)","Rts2p","No","1","RTS2"
"YOR078W","Saccharomyces cerevisiae S288C","BK006948:472,725..473,369(+)","Bud21p","No","1","BUD21"
"YOR079C","Saccharomyces cerevisiae S288C","BK006948:473,475..474,416(-)","Mn(2+) transporter ATX2","No","1","ATX2"
"YOR080W","Saccharomyces cerevisiae S288C","BK006948:474,594..476,792(+)","DNA-binding SCF ubiquitin ligase subunit DIA2","No","1","DIA2"
"YOR081C","Saccharomyces cerevisiae S288C","BK006948:476,939..479,188(-)","Tgl5p","No","1","TGL5"
"YOR083W","Saccharomyces cerevisiae S288C","BK006948:479,533..480,420(+)","transcriptional repressor WHI5","No","1","WHI5"
"YOR084W","Saccharomyces cerevisiae S288C","BK006948:480,587..481,750(+)","triglyceride lipase","No","1","LPX1"
"YOR085W","Saccharomyces cerevisiae S288C","BK006948:482,033..483,085(+)","dolichyl-diphosphooligosaccharide--protein glycotransferase OST3","No","1","OST3"
"YOR086C","Saccharomyces cerevisiae S288C","BK006948:483,219..486,779(-)","tricalbin","No","1","TCB1"
"YOR087W","Saccharomyces cerevisiae S288C","BK006948:487,707..489,734(+)","Yvc1p","No","1","YVC1"
"YOR089C","Saccharomyces cerevisiae S288C","BK006948:490,196..490,828(-)","Rab family GTPase VPS21","No","1","VPS21"
"YOR090C","Saccharomyces cerevisiae S288C","BK006948:491,123..492,841(-)","type 2C protein phosphatase PTC5","No","1","PTC5"
"YOR091W","Saccharomyces cerevisiae S288C","BK006948:493,433..494,470(+)","Tma46p","No","1","TMA46"
"YOR092W","Saccharomyces cerevisiae S288C","BK006948:495,127..496,968(+)","putative ATPase ECM3","No","1","ECM3"
"YOR093C","Saccharomyces cerevisiae S288C","BK006948:497,506..502,452(-)","Cmr2p","No","1","CMR2"
"YOR094W","Saccharomyces cerevisiae S288C","BK006948:502,795..503,346(+)","Arf family GTPase ARF3","No","1","ARF3"
"YOR095C","Saccharomyces cerevisiae S288C","BK006948:503,552..504,328(-)","ribose-5-phosphate isomerase RKI1","No","1","RKI1"
"YOR096W","Saccharomyces cerevisiae S288C","BK006948:505,794..506,767(+)","ribosomal 40S subunit protein S7A","No","1","RPS7A"
"YOR097C","Saccharomyces cerevisiae S288C","BK006948:506,978..507,505(-)","hypothetical protein","No","1","N/A"
"YOR098C","Saccharomyces cerevisiae S288C","BK006948:507,948..511,178(-)","FG-nucleoporin NUP1","No","1","NUP1"
"YOR099W","Saccharomyces cerevisiae S288C","BK006948:511,825..513,006(+)","alpha-1,2-mannosyltransferase KTR1","No","1","KTR1"
"YOR100C","Saccharomyces cerevisiae S288C","BK006948:513,295..514,278(-)","carnitine:acyl carnitine antiporter","No","1","CRC1"
"YOR101W","Saccharomyces cerevisiae S288C","BK006948:515,244..516,173(+)","Ras family GTPase RAS1","No","1","RAS1"
"YOR103C","Saccharomyces cerevisiae S288C","BK006948:516,449..516,841(-)","dolichyl-diphosphooligosaccharide-protein glycotransferase","No","1","OST2"
"YOR104W","Saccharomyces cerevisiae S288C","BK006948:517,642..518,490(+)","Pin2p","No","1","PIN2"
"YOR105W","Saccharomyces cerevisiae S288C","BK006948:518,195..518,521(+)","hypothetical protein","No","1","N/A"
"YOR106W","Saccharomyces cerevisiae S288C","BK006948:519,121..519,972(+)","SNAP receptor VAM3","No","1","VAM3"
"YOR107W","Saccharomyces cerevisiae S288C","BK006948:521,353..522,282(+)","GTPase-activating protein RGS2","No","1","RGS2"
"YOR108W","Saccharomyces cerevisiae S288C","BK006948:523,027..524,841(+)","2-isopropylmalate synthase LEU9","No","1","LEU9"
"YOR109W","Saccharomyces cerevisiae S288C","BK006948:525,278..528,601(+)","phosphatidylinositol-3-/phosphoinositide 5-phosphatase INP53","No","1","INP53"
"YOR110W","Saccharomyces cerevisiae S288C","BK006948:528,941..530,248(+)","transcription factor TFIIIC subunit TFC7","No","1","TFC7"
"YOR111W","Saccharomyces cerevisiae S288C","BK006948:530,429..531,127(+)","hypothetical protein","No","1","N/A"
"YOR112W","Saccharomyces cerevisiae S288C","BK006948:531,508..533,793(+)","Cex1p","No","1","CEX1"
"YOR113W","Saccharomyces cerevisiae S288C","BK006948:534,075..536,819(+)","Azf1p","No","1","AZF1"
"YOR114W","Saccharomyces cerevisiae S288C","BK006948:537,570..538,454(+)","hypothetical protein","No","1","DPI34"
"YOR115C","Saccharomyces cerevisiae S288C","BK006948:538,659..539,465(-)","Trs33p","No","1","TRS33"
"YOR116C","Saccharomyces cerevisiae S288C","BK006948:539,763..544,145(-)","DNA-directed RNA polymerase III core subunit RPO31","No","1","RPO31"
"YOR117W","Saccharomyces cerevisiae S288C","BK006948:545,029..546,333(+)","proteasome regulatory particle base subunit RPT5","No","1","RPT5"
"YOR118W","Saccharomyces cerevisiae S288C","BK006948:546,857..548,560(+)","Rtc5p","No","1","RTC5"
"YOR119C","Saccharomyces cerevisiae S288C","BK006948:548,792..550,246(-)","protein kinase RIO1","No","1","RIO1"
"YOR120W","Saccharomyces cerevisiae S288C","BK006948:551,114..552,052(+)","glycerol 2-dehydrogenase (NADP(+)) GCY1","No","1","GCY1"
"YOR122C","Saccharomyces cerevisiae S288C","BK006948:552,298..552,887(-)","profilin","No","1","PFY1"
"YOR123C","Saccharomyces cerevisiae S288C","BK006948:553,176..554,570(-)","Leo1p","No","1","LEO1"
"YOR124C","Saccharomyces cerevisiae S288C","BK006948:554,824..558,642(-)","ubiquitin-specific protease UBP2","No","1","UBP2"
"YOR125C","Saccharomyces cerevisiae S288C","BK006948:559,030..559,731(-)","putative monooxygenase CAT5","No","1","CAT5"
"YOR126C","Saccharomyces cerevisiae S288C","BK006948:559,961..560,677(-)","isoamyl acetate-hydrolyzing esterase","No","1","IAH1"
"YOR127W","Saccharomyces cerevisiae S288C","BK006948:561,170..564,193(+)","Rga1p","No","1","RGA1"
"YOR128C","Saccharomyces cerevisiae S288C","BK006948:564,476..566,191(-)","phosphoribosylaminoimidazole carboxylase ADE2","No","1","ADE2"
"YOR129C","Saccharomyces cerevisiae S288C","BK006948:566,877..569,558(-)","Afi1p","No","1","AFI1"
"YOR130C","Saccharomyces cerevisiae S288C","BK006948:569,929..570,807(-)","Ort1p","No","1","ORT1"
"YOR131C","Saccharomyces cerevisiae S288C","BK006948:572,182..572,838(-)","putative haloacid dehalogenase-like hydrolase","No","1","N/A"
"YOR132W","Saccharomyces cerevisiae S288C","BK006948:573,175..574,830(+)","retromer subunit VPS17","No","1","VPS17"
"YOR133W","Saccharomyces cerevisiae S288C","BK006948:575,098..577,626(+)","elongation factor 2","No","1","EFT1"
"YOR134W","Saccharomyces cerevisiae S288C","BK006948:578,564..579,793(+)","Bag7p","No","1","BAG7"
"YOR136W","Saccharomyces cerevisiae S288C","BK006948:580,250..581,359(+)","isocitrate dehydrogenase (NAD(+)) IDH2","No","1","IDH2"
"YOR137C","Saccharomyces cerevisiae S288C","BK006948:581,813..583,681(-)","Sia1p","No","1","SIA1"
"YOR138C","Saccharomyces cerevisiae S288C","BK006948:584,309..586,324(-)","Rup1p","No","1","RUP1"
"YOR140W","Saccharomyces cerevisiae S288C","BK006948:586,981..589,281(+)","Sfl1p","No","1","SFL1"
"YOR141C","Saccharomyces cerevisiae S288C","BK006948:589,942..592,587(-)","Arp8p","No","1","ARP8"
"YOR142W-A","Saccharomyces cerevisiae S288C","BK006948:595,112..596,434(+)","gag protein","No","1","TY1A-OR"
"YOR142W-B","Saccharomyces cerevisiae S288C","BK006948:595,112..600,380(+)","gag-pol fusion protein","No","1","TY1B-OR"
"YOR142W","Saccharomyces cerevisiae S288C","BK006948:593,057..594,046(+)","succinate--CoA ligase (GDP-forming) subunit alpha","No","1","LSC1"
"YOR143C","Saccharomyces cerevisiae S288C","BK006948:601,383..602,342(-)","thiamine diphosphokinase","No","1","THI80"
"YOR144C","Saccharomyces cerevisiae S288C","BK006948:602,717..605,092(-)","Elg1p","No","1","ELG1"
"YOR145C","Saccharomyces cerevisiae S288C","BK006948:605,347..606,171(-)","Pno1p","No","1","PNO1"
"YOR147W","Saccharomyces cerevisiae S288C","BK006948:606,607..608,475(+)","Mdm32p","No","1","MDM32"
"YOR148C","Saccharomyces cerevisiae S288C","BK006948:608,640..609,197(-)","Spp2p","No","1","SPP2"
"YOR149C","Saccharomyces cerevisiae S288C","BK006948:609,838..611,388(-)","glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase","No","1","SMP3"
"YOR150W","Saccharomyces cerevisiae S288C","BK006948:611,999..612,490(+)","mitochondrial 54S ribosomal protein YmL23","No","1","MRPL23"
"YOR151C","Saccharomyces cerevisiae S288C","BK006948:612,997..616,671(-)","DNA-directed RNA polymerase II core subunit RPB2","No","1","RPB2"
"YOR152C","Saccharomyces cerevisiae S288C","BK006948:617,518..618,288(-)","Atg40p","No","1","ATG40"
"YOR153W","Saccharomyces cerevisiae S288C","BK006948:619,840..624,375(+)","ATP-binding cassette multidrug transporter PDR5","No","1","PDR5"
"YOR154W","Saccharomyces cerevisiae S288C","BK006948:624,729..626,492(+)","Slp1p","No","1","SLP1"
"YOR155C","Saccharomyces cerevisiae S288C","BK006948:626,628..627,980(-)","IMP 5'-nucleotidase","No","1","ISN1"
"YOR156C","Saccharomyces cerevisiae S288C","BK006948:628,360..630,540(-)","SUMO ligase NFI1","No","1","NFI1"
"YOR157C","Saccharomyces cerevisiae S288C","BK006948:630,966..631,751(-)","proteasome core particle subunit beta 2","No","1","PUP1"
"YOR158W","Saccharomyces cerevisiae S288C","BK006948:632,164..633,120(+)","mitochondrial 37S ribosomal protein PET123","No","1","PET123"
"YOR159C","Saccharomyces cerevisiae S288C","BK006948:633,282..633,566(-)","mRNA splicing protein SME1","No","1","SME1"
"YOR160W","Saccharomyces cerevisiae S288C","BK006948:633,839..636,757(+)","Mtr10p","No","1","MTR10"
"YOR161C-C","Saccharomyces cerevisiae S288C","BK006948:639,121..639,267(-)","hypothetical protein","No","1","N/A"
"YOR161C","Saccharomyces cerevisiae S288C","BK006948:636,939..638,558(-)","Pns1p","No","1","PNS1"
"YOR162C","Saccharomyces cerevisiae S288C","BK006948:639,560..641,992(-)","Yrr1p","No","1","YRR1"
"YOR163W","Saccharomyces cerevisiae S288C","BK006948:642,741..643,307(+)","polyphosphatase DDP1","No","1","DDP1"
"YOR164C","Saccharomyces cerevisiae S288C","BK006948:643,394..644,332(-)","Get4p","No","1","GET4"
"YOR165W","Saccharomyces cerevisiae S288C","BK006948:644,566..646,896(+)","dynamin-like GTPase SEY1","No","1","SEY1"
"YOR166C","Saccharomyces cerevisiae S288C","BK006948:647,126..648,502(-)","mRNA-processing endoribonuclease","No","1","SWT1"
"YOR167C","Saccharomyces cerevisiae S288C","BK006948:648,804..649,007(-)","ribosomal 40S subunit protein S28A","No","1","RPS28A"
"YOR168W","Saccharomyces cerevisiae S288C","BK006948:649,303..651,732(+)","glutamine--tRNA ligase","No","1","GLN4"
"YOR171C","Saccharomyces cerevisiae S288C","BK006948:652,010..653,884(-)","sphinganine kinase LCB4","No","1","LCB4"
"YOR172W","Saccharomyces cerevisiae S288C","BK006948:654,210..656,570(+)","Yrm1p","No","1","YRM1"
"YOR173W","Saccharomyces cerevisiae S288C","BK006948:657,264..658,325(+)","5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase","No","1","DCS2"
"YOR174W","Saccharomyces cerevisiae S288C","BK006948:658,747..659,601(+)","Med4p","No","1","MED4"
"YOR175C","Saccharomyces cerevisiae S288C","BK006948:659,815..661,674(-)","lysophospholipid acyltransferase","No","1","ALE1"
"YOR176W","Saccharomyces cerevisiae S288C","BK006948:662,401..663,582(+)","ferrochelatase HEM15","No","1","HEM15"
"YOR177C","Saccharomyces cerevisiae S288C","BK006948:665,785..667,179(-)","Mpc54p","No","1","MPC54"
"YOR178C","Saccharomyces cerevisiae S288C","BK006948:667,860..670,241(-)","protein phosphatase regulator GAC1","No","1","GAC1"
"YOR179C","Saccharomyces cerevisiae S288C","BK006948:671,845..672,411(-)","cleavage polyadenylation factor subunit SYC1","No","1","SYC1"
"YOR180C","Saccharomyces cerevisiae S288C","BK006948:674,352..675,167(-)","putative dodecenoyl-CoA isomerase DCI1","No","1","DCI1"
"YOR183W","Saccharomyces cerevisiae S288C","BK006948:678,872..679,261(+)","Fyv12p","No","1","FYV12"
"YOR181W","Saccharomyces cerevisiae S288C","BK006948:675,939..677,840(+)","actin-binding protein LAS17","No","1","LAS17"
"YOR182C","Saccharomyces cerevisiae S288C","BK006948:678,191..678,793(-)","ribosomal 40S subunit protein S30B","No","1","RPS30B"
"YOR184W","Saccharomyces cerevisiae S288C","BK006948:679,357..680,544(+)","O-phospho-L-serine:2-oxoglutarate transaminase","No","1","SER1"
"YOR185C","Saccharomyces cerevisiae S288C","BK006948:681,444..682,106(-)","Ran GTPase GSP2","No","1","GSP2"
"YOR186W","Saccharomyces cerevisiae S288C","BK006948:683,111..683,545(+)","hypothetical protein","No","1","N/A"
"YOR187W","Saccharomyces cerevisiae S288C","BK006948:684,030..685,343(+)","translation elongation factor Tu","No","1","TUF1"
"YOR188W","Saccharomyces cerevisiae S288C","BK006948:685,767..689,180(+)","Msb1p","No","1","MSB1"
"YOR189W","Saccharomyces cerevisiae S288C","BK006948:689,624..689,974(+)","Ies4p","No","1","IES4"
"YOR190W","Saccharomyces cerevisiae S288C","BK006948:690,695..692,032(+)","glucan 1,3-beta-glucosidase","No","1","SPR1"
"YOR191W","Saccharomyces cerevisiae S288C","BK006948:692,475..697,334(+)","translocase ULS1","No","1","ULS1"
"YOR192C-A","Saccharomyces cerevisiae S288C","BK006948:708,416..709,732(-)","gag protein","No","1","TY2A-OR1"
"YOR192C-B","Saccharomyces cerevisiae S288C","BK006948:704,419..709,732(-)","gag-pol fusion protein","No","1","TY2B-OR1"
"YOR192C-C","Saccharomyces cerevisiae S288C","BK006948:703,988..704,224(-)","hypothetical protein","No","1","N/A"
"YOR192C","Saccharomyces cerevisiae S288C","BK006948:698,768..700,567(-)","thiamine transporter","No","1","THI72"
"YOR193W","Saccharomyces cerevisiae S288C","BK006948:710,446..711,576(+)","Pex27p","No","1","PEX27"
"YOR194C","Saccharomyces cerevisiae S288C","BK006948:711,683..712,543(-)","transcription initiation factor IIA large subunit","No","1","TOA1"
"YOR195W","Saccharomyces cerevisiae S288C","BK006948:712,866..715,331(+)","Slk19p","No","1","SLK19"
"YOR196C","Saccharomyces cerevisiae S288C","BK006948:715,593..716,837(-)","putative lipoate synthase","No","1","LIP5"
"YOR197W","Saccharomyces cerevisiae S288C","BK006948:717,086..718,384(+)","Ca(2+)-dependent cysteine protease MCA1","No","1","MCA1"
"YOR198C","Saccharomyces cerevisiae S288C","BK006948:718,653..720,065(-)","Bfr1p","No","1","BFR1"
"YOR201C","Saccharomyces cerevisiae S288C","BK006948:720,470..721,708(-)","Mrm1p","No","1","MRM1"
"YOR202W","Saccharomyces cerevisiae S288C","BK006948:721,946..722,608(+)","imidazoleglycerol-phosphate dehydratase HIS3","No","1","HIS3"
"YOR204W","Saccharomyces cerevisiae S288C","BK006948:722,911..724,725(+)","DEAD-box ATP-dependent RNA helicase DED1","No","1","DED1"
"YOR205C","Saccharomyces cerevisiae S288C","BK006948:725,564..727,234(-)","Gep3p","No","1","GEP3"
"YOR206W","Saccharomyces cerevisiae S288C","BK006948:727,512..729,644(+)","mRNA-binding ribosome synthesis protein NOC2","No","1","NOC2"
"YOR207C","Saccharomyces cerevisiae S288C","BK006948:730,008..733,457(-)","DNA-directed RNA polymerase III core subunit RET1","No","1","RET1"
"YOR208W","Saccharomyces cerevisiae S288C","BK006948:733,925..736,177(+)","tyrosine protein phosphatase PTP2","No","1","PTP2"
"YOR209C","Saccharomyces cerevisiae S288C","BK006948:736,437..737,726(-)","nicotinate phosphoribosyltransferase","No","1","NPT1"
"YOR210W","Saccharomyces cerevisiae S288C","BK006948:738,320..738,532(+)","DNA-directed RNA polymerase core subunit RPB10","No","1","RPB10"
"YOR211C","Saccharomyces cerevisiae S288C","BK006948:738,924..741,569(-)","dynamin-related GTPase MGM1","No","1","MGM1"
"YOR212W","Saccharomyces cerevisiae S288C","BK006948:742,910..744,181(+)","G protein subunit beta","No","1","STE4"
"YOR213C","Saccharomyces cerevisiae S288C","BK006948:744,535..745,281(-)","Sas5p","No","1","SAS5"
"YOR214C","Saccharomyces cerevisiae S288C","BK006948:745,593..746,303(-)","Spr2p","No","1","SPR2"
"YOR215C","Saccharomyces cerevisiae S288C","BK006948:746,725..747,282(-)","Aim41p","No","1","AIM41"
"YOR216C","Saccharomyces cerevisiae S288C","BK006948:747,525..748,979(-)","Rud3p","No","1","RUD3"
"YOR217W","Saccharomyces cerevisiae S288C","BK006948:749,301..751,886(+)","replication factor C subunit 1","No","1","RFC1"
"YOR219C","Saccharomyces cerevisiae S288C","BK006948:752,214..755,009(-)","Ste13p","No","1","STE13"
"YOR220W","Saccharomyces cerevisiae S288C","BK006948:755,328..756,125(+)","Rcn2p","No","1","RCN2"
"YOR221C","Saccharomyces cerevisiae S288C","BK006948:756,476..757,558(-)","[acyl-carrier-protein] S-malonyltransferase","No","1","MCT1"
"YOR222W","Saccharomyces cerevisiae S288C","BK006948:758,330..759,253(+)","mitochondrial 2-oxodicarboxylate carrier","No","1","ODC2"
"YOR223W","Saccharomyces cerevisiae S288C","BK006948:759,782..760,660(+)","Dsc3p","No","1","DSC3"
"YOR224C","Saccharomyces cerevisiae S288C","BK006948:760,825..761,265(-)","DNA-directed RNA polymerase core subunit RPB8","No","1","RPB8"
"YOR226C","Saccharomyces cerevisiae S288C","BK006948:761,614..762,084(-)","putative iron-binding protein ISU2","No","1","ISU2"
"YOR227W","Saccharomyces cerevisiae S288C","BK006948:762,825..766,565(+)","Her1p","No","1","HER1"
"YOR228C","Saccharomyces cerevisiae S288C","BK006948:766,869..767,777(-)","Mcp1p","No","1","MCP1"
"YOR229W","Saccharomyces cerevisiae S288C","BK006948:768,409..769,812(+)","transcriptional modulator","No","1","WTM2"
"YOR230W","Saccharomyces cerevisiae S288C","BK006948:770,800..772,113(+)","transcriptional modulator","No","1","WTM1"
"YOR231W","Saccharomyces cerevisiae S288C","BK006948:772,601..774,127(+)","mitogen-activated protein kinase kinase MKK1","No","1","MKK1"
"YOR232W","Saccharomyces cerevisiae S288C","BK006948:774,573..775,259(+)","Mge1p","No","1","MGE1"
"YOR233W","Saccharomyces cerevisiae S288C","BK006948:775,846..778,248(+)","putative serine/threonine protein kinase KIN4","No","1","KIN4"
"YOR234C","Saccharomyces cerevisiae S288C","BK006948:778,555..779,405(-)","ribosomal 60S subunit protein L33B","No","1","RPL33B"
"YOR236W","Saccharomyces cerevisiae S288C","BK006948:780,906..781,541(+)","dihydrofolate reductase","No","1","DFR1"
"YOR237W","Saccharomyces cerevisiae S288C","BK006948:781,994..783,298(+)","oxysterol-binding protein related protein HES1","No","1","HES1"
"YOR238W","Saccharomyces cerevisiae S288C","BK006948:783,677..784,588(+)","hypothetical protein","No","1","N/A"
"YOR239W","Saccharomyces cerevisiae S288C","BK006948:784,857..786,744(+)","Abp140p","No","1","ABP140"
"YOR241W","Saccharomyces cerevisiae S288C","BK006948:786,995..788,641(+)","tetrahydrofolate synthase","No","1","MET7"
"YOR242C","Saccharomyces cerevisiae S288C","BK006948:788,742..789,857(-)","Ssp2p","No","1","SSP2"
"YOR243C","Saccharomyces cerevisiae S288C","BK006948:790,211..792,241(-)","pseudouridine synthase PUS7","No","1","PUS7"
"YOR244W","Saccharomyces cerevisiae S288C","BK006948:792,531..793,868(+)","NuA4 histone acetyltransferase complex catalytic subunit ESA1","No","1","ESA1"
"YOR245C","Saccharomyces cerevisiae S288C","BK006948:794,076..795,332(-)","diacylglycerol O-acyltransferase","No","1","DGA1"
"YOR246C","Saccharomyces cerevisiae S288C","BK006948:795,801..796,793(-)","Env9p","No","1","ENV9"
"YOR247W","Saccharomyces cerevisiae S288C","BK006948:797,676..798,308(+)","Srl1p","No","1","SRL1"
"YOR249C","Saccharomyces cerevisiae S288C","BK006948:798,674..800,731(-)","anaphase promoting complex subunit 5","No","1","APC5"
"YOR250C","Saccharomyces cerevisiae S288C","BK006948:800,970..802,307(-)","cleavage polyadenylation factor subunit CLP1","No","1","CLP1"
"YOR251C","Saccharomyces cerevisiae S288C","BK006948:802,550..803,464(-)","thiosulfate sulfurtransferase","No","1","TUM1"
"YOR252W","Saccharomyces cerevisiae S288C","BK006948:803,667..804,203(+)","Tma16p","No","1","TMA16"
"YOR253W","Saccharomyces cerevisiae S288C","BK006948:804,377..804,907(+)","peptide alpha-N-acetyltransferase subunit NAT5","No","1","NAT5"
"YOR254C","Saccharomyces cerevisiae S288C","BK006948:805,032..807,023(-)","protein-transporting protein SEC63","No","1","SEC63"
"YOR255W","Saccharomyces cerevisiae S288C","BK006948:807,271..808,107(+)","Osw1p","No","1","OSW1"
"YOR256C","Saccharomyces cerevisiae S288C","BK006948:808,254..810,683(-)","putative zinc metalloprotease","No","1","TRE2"
"YOR257W","Saccharomyces cerevisiae S288C","BK006948:811,008..811,493(+)","centrin","No","1","CDC31"
"YOR258W","Saccharomyces cerevisiae S288C","BK006948:811,671..812,324(+)","DNA 5'-adenosine monophosphate hydrolase","No","1","HNT3"
"YOR259C","Saccharomyces cerevisiae S288C","BK006948:812,395..813,708(-)","proteasome regulatory particle base subunit RPT4","No","1","RPT4"
"YOR260W","Saccharomyces cerevisiae S288C","BK006948:813,984..815,720(+)","translation initiation factor eIF2B subunit gamma","No","1","GCD1"
"YOR261C","Saccharomyces cerevisiae S288C","BK006948:815,915..816,931(-)","proteasome regulatory particle lid subunit RPN8","No","1","RPN8"
"YOR262W","Saccharomyces cerevisiae S288C","BK006948:817,292..818,335(+)","putative GTPase GPN2","No","1","GPN2"
"YOR264W","Saccharomyces cerevisiae S288C","BK006948:818,866..820,158(+)","Dse3p","No","1","DSE3"
"YOR265W","Saccharomyces cerevisiae S288C","BK006948:820,454..820,774(+)","Rbl2p","No","1","RBL2"
"YOR266W","Saccharomyces cerevisiae S288C","BK006948:821,023..822,294(+)","Pnt1p","No","1","PNT1"
"YOR267C","Saccharomyces cerevisiae S288C","BK006948:822,588..824,867(-)","putative serine/threonine protein kinase HRK1","No","1","HRK1"
"YOR268C","Saccharomyces cerevisiae S288C","BK006948:825,534..825,932(-)","hypothetical protein","No","1","N/A"
"YOR269W","Saccharomyces cerevisiae S288C","BK006948:826,385..827,869(+)","Pac1p","No","1","PAC1"
"YOR270C","Saccharomyces cerevisiae S288C","BK006948:828,052..830,574(-)","H(+)-transporting V0 sector ATPase subunit a","No","1","VPH1"
"YOR271C","Saccharomyces cerevisiae S288C","BK006948:831,059..832,042(-)","Fsf1p","No","1","FSF1"
"YOR272W","Saccharomyces cerevisiae S288C","BK006948:832,813..834,195(+)","Ytm1p","No","1","YTM1"
"YOR273C","Saccharomyces cerevisiae S288C","BK006948:834,452..836,431(-)","Tpo4p","No","1","TPO4"
"YOR274W","Saccharomyces cerevisiae S288C","BK006948:837,674..838,960(+)","tRNA dimethylallyltransferase","No","1","MOD5"
"YOR275C","Saccharomyces cerevisiae S288C","BK006948:839,084..841,069(-)","Rim20p","No","1","RIM20"
"YOR276W","Saccharomyces cerevisiae S288C","BK006948:841,333..841,818(+)","Caf20p","No","1","CAF20"
"YOR278W","Saccharomyces cerevisiae S288C","BK006948:842,817..843,644(+)","uroporphyrinogen-III synthase HEM4","No","1","HEM4"
"YOR279C","Saccharomyces cerevisiae S288C","BK006948:843,698..844,630(-)","Rfm1p","No","1","RFM1"
"YOR280C","Saccharomyces cerevisiae S288C","BK006948:844,992..845,792(-)","putative serine hydrolase","No","1","FSH3"
"YOR281C","Saccharomyces cerevisiae S288C","BK006948:846,269..847,129(-)","Plp2p","No","1","PLP2"
"YOR283W","Saccharomyces cerevisiae S288C","BK006948:847,453..848,145(+)","phosphoglycerate mutase","No","1","N/A"
"YOR284W","Saccharomyces cerevisiae S288C","BK006948:848,478..849,209(+)","Hua2p","No","1","HUA2"
"YOR285W","Saccharomyces cerevisiae S288C","BK006948:849,635..850,054(+)","thiosulfate sulfurtransferase RDL1","No","1","RDL1"
"YOR286W","Saccharomyces cerevisiae S288C","BK006948:850,280..850,729(+)","thiosulfate sulfurtransferase RDL2","No","1","RDL2"
"YOR287C","Saccharomyces cerevisiae S288C","BK006948:850,937..851,839(-)","rRNA-processing protein RRP36","No","1","RRP36"
"YOR288C","Saccharomyces cerevisiae S288C","BK006948:852,121..853,077(-)","protein disulfide isomerase MPD1","No","1","MPD1"
"YOR289W","Saccharomyces cerevisiae S288C","BK006948:853,357..854,112(+)","hypothetical protein","No","1","N/A"
"YOR290C","Saccharomyces cerevisiae S288C","BK006948:855,147..860,258(-)","SWI/SNF catalytic subunit SNF2","No","1","SNF2"
"YOR291W","Saccharomyces cerevisiae S288C","BK006948:861,175..865,593(+)","putative acid anhydride hydrolase","No","1","YPK9"
"YOR292C","Saccharomyces cerevisiae S288C","BK006948:865,653..866,582(-)","hypothetical protein","No","1","N/A"
"YOR293C-A","Saccharomyces cerevisiae S288C","BK006948:867,998..868,147(-)","hypothetical protein","No","1","N/A"
"YOR295W","Saccharomyces cerevisiae S288C","BK006948:869,208..869,894(+)","Uaf30p","No","1","UAF30"
"YOR293W","Saccharomyces cerevisiae S288C","BK006948:867,098..867,852(+)","ribosomal 40S subunit protein S10A","No","1","RPS10A"
"YOR294W","Saccharomyces cerevisiae S288C","BK006948:868,340..868,951(+)","Rrs1p","No","1","RRS1"
"YOR296W","Saccharomyces cerevisiae S288C","BK006948:870,202..874,071(+)","hypothetical protein","No","1","N/A"
"YOR297C","Saccharomyces cerevisiae S288C","BK006948:874,743..875,321(-)","Tim18p","No","1","TIM18"
"YOR298C-A","Saccharomyces cerevisiae S288C","BK006948:877,230..877,685(-)","Mbf1p","No","1","MBF1"
"YOR298W","Saccharomyces cerevisiae S288C","BK006948:875,599..877,038(+)","Mum3p","No","1","MUM3"
"YOR299W","Saccharomyces cerevisiae S288C","BK006948:878,435..880,675(+)","exomer complex subunit","No","1","BUD7"
"YOR301W","Saccharomyces cerevisiae S288C","BK006948:880,965..882,272(+)","Rax1p","No","1","RAX1"
"YOR302W","Saccharomyces cerevisiae S288C","BK006948:882,765..882,842(+)","hypothetical protein","No","1","N/A"
"YOR303W","Saccharomyces cerevisiae S288C","BK006948:882,899..884,134(+)","carbamoyl-phosphate synthase (glutamine-hydrolyzing) CPA1","No","1","CPA1"
"YOR304C-A","Saccharomyces cerevisiae S288C","BK006948:888,520..888,750(-)","Bil1p","No","1","BIL1"
"YOR304W","Saccharomyces cerevisiae S288C","BK006948:884,514..887,876(+)","DNA translocase","No","1","ISW2"
"YOR305W","Saccharomyces cerevisiae S288C","BK006948:889,022..889,750(+)","Rrg7p","No","1","RRG7"
"YOR306C","Saccharomyces cerevisiae S288C","BK006948:889,867..891,432(-)","Mch5p","No","1","MCH5"
"YOR307C","Saccharomyces cerevisiae S288C","BK006948:892,731..894,092(-)","Sly41p","No","1","SLY41"
"YOR308C","Saccharomyces cerevisiae S288C","BK006948:894,624..896,387(-)","U4/U6-U5 snRNP complex subunit SNU66","No","1","SNU66"
"YOR310C","Saccharomyces cerevisiae S288C","BK006948:896,825..898,360(-)","RNA-processing protein NOP58","No","1","NOP58"
"YOR311C","Saccharomyces cerevisiae S288C","BK006948:899,056..899,928(-)","diacylglycerol kinase","No","1","DGK1"
"YOR312C","Saccharomyces cerevisiae S288C","BK006948:900,250..901,194(-)","ribosomal 60S subunit protein L20B","No","1","RPL20B"
