"Gene ID","Organism","Genomic Location (Gene)","Product Description","Is Pseudo","# Transcripts","Gene Name or Symbol"
"SPBC409.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,151,272..1,154,300(+)","spermine family transmembrane transporter","No","1","N/A"
"SPBC409.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,154,304..1,155,626(-)","MIS12/MIND complex Mis13/Dsn1","No","1","mis13"
"SPBC409.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,157,104..1,158,424(+)","phosphoribosylamidoimidazolesuccinocarboxamide synthase, SAICAR synthetase, Ade7","No","1","ade7"
"SPBC409.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,158,533..1,160,295(+)","Schizosaccharomyces specific protein Meu18","No","1","meu18"
"SPBC409.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,161,485..1,163,251(-)","telomere cap complex subunit Stn1","No","1","stn1"
"SPBC409.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,165,419..1,166,729(+)","6,7-dimethyl-8-ribityllumazine synthase","No","1","rib4"
"SPBC409.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,166,520..1,167,359(-)","mitochondrial ribosomal protein subunit S17","No","1","mrps17"
"SPBC409.15","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,167,509..1,168,516(+)","rRNA processing protein Tsr2","No","1","tsr2"
"SPBC409.16c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,168,027..1,169,391(-)","DNA recombination protein Saw1","No","1","saw1"
"SPBC409.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,169,327..1,170,675(-)","DUF1769 family protein","No","1","duc2"
"SPBC409.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,171,492..1,172,644(+)","diacylglycerol diphosphate phosphatase","No","1","dpp1"
"SPBC409.19c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,171,307..1,174,224(-)","metaxin 1 (Sam37)","No","1","mtx1"
"SPBC409.20c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,174,480..1,175,972(-)","ER packaging chaperone for amino acid permeases Psh3","No","1","psh3"
"SPBC409.21","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,176,673..1,177,909(+)","ER protein translocation subcomplex subunit Sec66","No","1","sec66"
"SPBC409.23","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,164,318..1,164,885(+)","mitochondrial MIM complex subunit Mim2","No","1","mim2"
"SPBC418.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,581,989..3,583,918(-)","imidazoleglycerol-phosphate synthase His4","No","1","his4"
"SPBC418.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,584,891..3,587,346(+)","NatA N-acetyltransferase complex regulatory subunit Nat1","No","1","nat1"
"SPBC428.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:438,999..442,078(-)","nucleoporin Nup107","No","1","nup107"
"SPBC428.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:442,344..443,980(-)","branched chain amino acid aminotransferase Eca39","No","1","eca39"
"SPBC428.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:445,324..447,177(-)","thiamine-repressible acid phosphatase Pho4","No","1","pho4"
"SPBC428.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:448,638..449,398(+)","nuclear membrane organization protein Apq12","No","1","apq12"
"SPBC428.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:449,440..451,091(-)","argininosuccinate synthase Arg12","No","1","arg12"
"SPBC428.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:451,027..453,062(-)","Clr6 and Rpd3L histone deacetylase complex subunit Rxt2","No","1","rxt2"
"SPBC428.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:454,108..456,553(+)","pleckstrin homology domain protein Meu6","No","1","meu6"
"SPBC428.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:453,996..458,487(-)","histone lysine H3-K9 methyltransferase Clr4","No","1","clr4"
"SPBC428.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:460,831..464,017(+)","Schizosaccharomyces pombe specific protein","No","1","N/A"
"SPBC428.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:465,475..467,247(+)","homocysteine synthase Met17","No","1","met17"
"SPBC428.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:467,841..468,829(-)","peptidyl-prolyl cis-trans isomerase E","No","1","N/A"
"SPBC428.13c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:469,388..470,150(-)","Sid2-Mob1 kinase complex regulatory subunit Mob1","No","1","mob1"
"SPBC428.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:469,369..472,140(+)","1-acylglycerol-3-phosphate acyltransferase","No","1","N/A"
"SPBC428.15","Schizosaccharomyces pombe 972h-","Spom972h_chrII:472,084..473,687(+)","Obg-like ATPase, human OLA1 ortholog","No","1","N/A"
"SPBC428.16c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:473,670..474,573(-)","Rheb GTPase Rhb1","No","1","rhb1"
"SPBC428.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:474,574..476,783(-)","cohesin loading/unloading factor (WAPL) Wpl1","No","1","wpl1"
"SPBC428.18","Schizosaccharomyces pombe 972h-","Spom972h_chrII:477,189..478,738(+)","DNA replication licensing factor Cdt1","No","1","cdt1"
"SPBC428.19c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:478,913..481,013(-)","U3 snoRNP-associated WD repeat protein Utp15","No","1","utp15"
"SPBC428.20c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:480,948..483,826(-)","gamma tubulin complex GCP3 subunit Alp6","No","1","alp6"
"SPBC460.01c","Schizosaccharomyces pombe 972h-","Spom972h_SCAB325691:1,479..3,197(-)","amino acid transmembrane transporter","No","1","N/A"
"SPBC460.02c","Schizosaccharomyces pombe 972h-","Spom972h_SCAB325691:8,856..9,803(-)","translation elongation factor, glutathione S-transferase","No","1","N/A"
"SPBC460.03","Schizosaccharomyces pombe 972h-","Spom972h_SCAB325691:11,641..13,344(+)","vacuolar amino acid uptake transporter","No","1","vba2"
"SPBC460.04c","Schizosaccharomyces pombe 972h-","Spom972h_SCAB325691:14,073..15,248(-)","sulfonate/alpha-ketoglutarate dioxygenase","No","1","N/A"
"SPBC460.05","Schizosaccharomyces pombe 972h-","Spom972h_SCAB325691:16,470..18,062(+)","transmembrane transporter","No","1","N/A"
"SPBC4B4.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,411,334..3,413,051(-)","fumble family pantothenate kinase","No","1","ptk1"
"SPBC4B4.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,412,999..3,415,299(-)","mitochondrial protein Nca2","No","1","nca2"
"SPBC4B4.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,416,010..3,418,693(+)","RSC complex bromodomain subunit Rsc1","No","1","rsc1"
"SPBC4B4.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,418,840..3,421,189(+)","translation initiation factor eIF2A","No","1","eif21"
"SPBC4B4.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,421,290..3,421,966(+)","Sm snRNP core protein Smg1","No","1","smg1"
"SPBC4B4.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,422,377..3,424,422(+)","ESCRT II complex subunit Vps25","No","1","vps25"
"SPBC4B4.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,423,222..3,424,668(-)","U1 snRNP-associated protein Usp102","No","1","usp102"
"SPBC4B4.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,427,180..3,429,424(+)","plasma membrane glucose/fructose:proton symporter Ght2","No","1","ght2"
"SPBC4B4.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,429,718..3,432,178(+)","U1 snRNP-associated protein Usp105","No","1","usp105"
"SPBC4B4.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,432,104..3,433,533(-)","autophagy associated protein Atg5","No","1","atg5"
"SPBC4B4.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,433,534..3,437,508(+)","mitochondrial ribosomal protein subunit S41","No","1","fyv4"
"SPBC4B4.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,433,808..3,434,686(-)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC4C3.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,138,370..3,140,163(-)","homoserine kinase Thr1","No","1","thr1"
"SPBC4C3.04c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,137,541..3,138,228(+)","guanyl-nucleotide exchange factor, meiosis specific","No","1","dss4"
"SPBC4C3.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,127,776..3,133,199(+)","DNA-directed RNA polymerase I complex large subunit Nuc1","No","1","nuc1"
"SPBC4C3.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,120,771..3,122,439(-)","alpha-1,3-galactosyltransferase Otg2","No","1","otg2"
"SPBC4C3.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,124,002..3,126,786(-)","F-BAR domain protein Syp1","No","1","syp1"
"SPBC4C3.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,122,650..3,123,969(-)","translation initiation factor eIF3f","No","1","tif306"
"SPBC4C3.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,118,837..3,120,548(-)","alpha-1,3-galactosyltransferase Otg3","No","1","otg3"
"SPBC4C3.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,117,052..3,118,883(+)","20S proteasome complex subunit beta 1 Pre3","No","1","pre3"
"SPBC4C3.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,133,220..3,136,116(-)","DNA-binding forkhead transcription factor Sep1","No","1","sep1"
"SPBC4F6.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,690,601..2,691,722(+)","60S ribosomal protein L25","No","1","rpl2502"
"SPBC4F6.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,691,758..2,693,454(-)","lectin family glycoprotein receptor Emp46","No","1","emp46"
"SPBC4F6.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,694,191..2,698,128(+)","microtubule affinity-regulating kinase Kin1","No","1","kin1"
"SPBC4F6.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,698,160..2,700,410(-)","ATP-dependent RNA helicase Mak5","No","1","mak5"
"SPBC4F6.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,700,735..2,701,592(-)","mitochondrial ribosomal protein subunit L33","No","1","mrpl39"
"SPBC4F6.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,704,645..2,707,648(+)","plasma membrane siderophore-iron transmembrane transporter Str1","No","1","str1"
"SPBC4F6.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,707,735..2,711,825(+)","GEF Vps901","No","1","vps901"
"SPBC4F6.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,709,784..2,711,675(-)","asparagine synthase","No","1","asn2"
"SPBC4F6.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,712,155..2,714,207(+)","paxillin-like protein Pxl1","No","1","pxl1"
"SPBC4F6.13c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,714,249..2,716,786(-)","WD repeat/BOP1NT protein Erb1","No","1","erb1"
"SPBC4F6.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,716,857..2,719,120(+)","RNA-binding protein Nop4","No","1","nop4"
"SPBC4F6.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,718,967..2,720,391(-)","DNA repair endonuclease non-catalytic (ERCC1) subunit Swi10","No","1","swi10"
"SPBC4F6.16c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,720,540..2,722,662(-)","ER oxidoreductin Ero1a","No","1","ero11"
"SPBC4F6.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,723,119..2,725,730(-)","mitochondrial heat shock protein Hsp78","No","1","hsp78"
"SPBC4F6.18c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,726,357..2,727,959(-)","ADP-ribosylation factor, Arf family Arf1","No","1","arf1"
"SPBC530.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:784,303..787,145(+)","Rab GAP Gyp1","No","1","gyp1"
"SPBC530.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:787,678..789,529(+)","transmembrane transporter","No","1","N/A"
"SPBC530.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:790,664..792,183(-)","BAG family molecular chaperone regulator Bag102","No","1","bag102"
"SPBC530.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:793,151..796,314(+)","Tea1 anchoring protein Mod5","No","1","mod5"
"SPBC530.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:796,255..798,994(+)","DNA-binding transcription factor","No","1","prt1"
"SPBC530.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:798,995..802,902(-)","clustered mitochondria ortholog Clu1","No","1","clu1"
"SPBC530.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:804,139..805,686(-)","TENA/THI family protein, domain found in context with a broad range of enzymes","No","1","N/A"
"SPBC530.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:806,064..809,444(+)","DNA-binding transcription factor, membrane-tethered","No","1","N/A"
"SPBC530.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:809,383..810,978(-)","cation dependent mannose-6-phosphate cargo receptor Mrl1","No","1","mrl1"
"SPBC530.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:811,060..812,897(-)","mitochondrial carrier, ATP:ADP antiporter Anc1","No","1","anc1"
"SPBC530.11c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:814,378..819,357(-)","DNA-binding transcription factor, zf-fungal binuclear cluster type","No","1","N/A"
"SPBC530.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:820,804..823,260(-)","palmitoyl protein thioesterase/ dolichol pyrophosphate phosphatase fusion protein Pdf1","No","1","pdf1"
"SPBC530.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:824,063..825,870(+)","Lsk1 associated cyclin","No","1","lsc1"
"SPBC530.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:824,805..827,995(-)","SR protein-specific kinase Dsk1","No","1","dsk1"
"SPBC530.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:828,602..832,553(-)","spermidine family transmembrane transporter","No","1","N/A"
"SPBC530.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:789,840..790,240(-)","Golgi kish family protein Ksh1","No","1","ksh1"
"SPBC543.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,300,746..4,302,738(-)","TPR domain protein, DNAJC7 family","No","1","N/A"
"SPBC543.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,303,023..4,305,467(-)","Ku domain helicase (human XRCC5 ortholog) Pku80","No","1","pku80"
"SPBC543.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,305,178..4,307,927(+)","GATOR1-SEACIT GTPase complex subunit Npr3","No","1","npr3"
"SPBC543.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,307,906..4,309,986(-)","plasma membrane borate efflux transmembrane transporter Bor1","No","1","bor1"
"SPBC543.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,310,179..4,311,822(-)","ATP-dependent RNA helicase Dbp8","No","1","dbp8"
"SPBC543.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,312,422..4,314,140(+)","MAP kinase kinase Pek1","No","1","pek1"
"SPBC543.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,314,371..4,315,659(+)","ER membrane CoA pyrophosphatase (FIT) family lipid storage protein Fit1","No","1","fit1"
"SPBC543.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,315,809..4,318,869(+)","mitochondrial m-AAA protease Yta12","No","1","yta12"
"SPBC543.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,318,850..4,320,442(+)","GET complex (ER membrane insertion) subunit Get1","No","1","get1"
"SPBC557.02c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,488,245..2,488,936(-)","DUF2458 conserved fungal protein","No","1","N/A"
"SPBC557.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,489,019..2,491,122(-)","RCC1 family Ran GEF","No","1","pim1"
"SPBC557.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,491,803..2,495,218(+)","Ark1/Prk1 family protein kinase Ppk29","No","1","ppk29"
"SPBC557.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:2,495,197..2,497,598(+)","arrestin, implicated in vesicle-mediated transport, meiosis specific","No","1","N/A"
"SPBC56F2.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,123,985..4,125,779(-)","F-box protein Pof12","No","1","pof12"
"SPBC56F2.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,123,056..4,123,804(-)","60S ribosomal protein L19","No","1","rpl1901"
"SPBC56F2.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,121,444..4,122,628(-)","dynactin complex actin-like protein Arp10","No","1","arp10"
"SPBC56F2.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,113,007..4,120,739(-)","U3 snoRNP-associated protein Utp20","No","1","utp20"
"SPBC56F2.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,109,970..4,112,903(+)","DNA-binding transcription factor","No","1","N/A"
"SPBC56F2.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,104,214..4,106,013(-)","Schizosaccharomyces specific protein Mug147","No","1","mug147"
"SPBC56F2.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,100,540..4,103,224(+)","ribosome biogenesis factor recycling AAA family ATPase","No","1","afg2"
"SPBC56F2.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,096,919..4,100,074(+)","pumilio family RNA-binding protein Puf1","No","1","puf1"
"SPBC56F2.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,094,158..4,096,292(+)","arginine specific carbamoyl-phosphate synthase subunit Arg5","No","1","arg5"
"SPBC56F2.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,092,089..4,093,752(+)","dolichyl-phosphate beta-glucosyltransferase Alg5","No","1","alg5"
"SPBC56F2.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,088,686..4,091,252(-)","homoserine O-acetyltransferase Met6","No","1","met6"
"SPBC56F2.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,086,673..4,088,191(-)","acetohydroxyacid reductoisomerase","No","1","ilv5"
"SPBC56F2.14","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,125,818..4,126,258(+)","mitochondrial ribosomal protein subunit L53","No","1","mrpl44"
"SPBC56F2.15","Schizosaccharomyces pombe 972h-","Spom972h_chrII:4,103,472..4,103,759(-)","Schizosaccharomyces specific protein Tam13","No","1","tam13"
"SPBC577.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:754,621..755,300(+)","60S ribosomal protein L38","No","1","rpl3801"
"SPBC577.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:754,411..756,616(-)","N-acetyltransferase","No","1","N/A"
"SPBC577.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:756,549..758,027(+)","THO complex subunit Tho5","No","1","tho5"
"SPBC577.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:757,399..758,197(-)","meiotic recombination protein Rec27","No","1","rec27"
"SPBC577.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:758,321..764,577(-)","1-phosphatidylinositol 4-kinase Stt4","No","1","stt4"
"SPBC577.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:764,540..766,395(+)","ubiquitin C-terminal hydrolase Ubp10","No","1","ubp10"
"SPBC577.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:766,352..767,536(-)","thioredoxin-like I protein Txl1","No","1","txl1"
"SPBC577.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:767,556..769,555(+)","ERCC8 DNA repair homolog","No","1","ckn1"
"SPBC577.10","Schizosaccharomyces pombe 972h-","Spom972h_chrII:769,641..770,937(+)","20S proteasome complex subunit beta 7, Pre4","No","1","pre4"
"SPBC577.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:771,284..773,342(+)","DUF3074 family protein, implicated in vesicle trafficking or lipid metabolism","No","1","N/A"
"SPBC577.12","Schizosaccharomyces pombe 972h-","Spom972h_chrII:773,121..775,489(+)","diphthamide synthetase Dph6","No","1","dph6"
"SPBC577.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:775,718..778,721(+)","inositol-polyphosphate 5-phosphatase, synaptojanin homolog 2","No","1","syj2"
"SPBC577.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:778,749..779,965(-)","ornithine decarboxylase antizyme with +1 programmed ribosomal frameshift Spa1","No","1","spa1"
"SPBC577.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:780,599..782,579(-)","CENP-A chaperone, NASP family, Sim3","No","1","sim3"
"SPBC582.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:420,076..423,276(+)","G2/M B-type cyclin Cdc13","No","1","cdc13"
"SPBC582.04c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:423,269..425,446(-)","RNAi protein, Dsh1","No","1","dsh1"
"SPBC582.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:426,160..429,013(-)","BRCT domain protein Brc1","No","1","brc1"
"SPBC582.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:429,183..430,166(-)","horsetail movement protein Hrs1/Mcp6","No","1","mcp6"
"SPBC582.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:430,393..431,802(-)","19S proteasome regulatory subunit Rpn7","No","1","rpn7"
"SPBC582.08","Schizosaccharomyces pombe 972h-","Spom972h_chrII:432,523..434,527(+)","alanine aminotransferase Alt1","No","1","alt1"
"SPBC582.09","Schizosaccharomyces pombe 972h-","Spom972h_chrII:434,811..436,173(+)","peroxisomal biogenesis factor 11","No","1","pex11"
"SPBC582.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:436,090..439,017(-)","DNA translocase Rhp16b","No","1","rhp1602"
"SPBC609.01","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,155,857..3,161,616(+)","cytoplasmic P body 3'-5'-exoribonuclease, Dis3L2-related","No","1","N/A"
"SPBC609.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,161,728..3,162,941(+)","phosphatidylinositol-3,4,5-trisphosphate3-phosphatase Ptn1","No","1","ptn1"
"SPBC609.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,163,119..3,165,902(+)","WD repeat protein, Iqw1","No","1","iqw1"
"SPBC609.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,166,119..3,168,485(+)","plasma membrane spermine family transmembrane transporter Caf5","No","1","caf5"
"SPBC609.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:3,169,409..3,171,345(+)","histone H2A-H2B chaperone, FACT complex subunit Pob3","No","1","pob3"
"SPBC646.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:922,395..926,641(+)","U2-type spliceosomal complex ATPase Cwf11","No","1","cwf11"
"SPBC646.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:926,760..928,797(+)","mitochondrial glutamyl-tRNA amidotransferase alpha subunit Gta1","No","1","gta1"
"SPBC646.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:928,847..931,046(+)","mRNA cleavage and polyadenylation specificity factor poly(A) polymerase Pla1","No","1","pla1"
"SPBC646.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:931,002..932,484(-)","farnesyldiphosphate:farnesyldiphosphatefarnesyltransferase (squalene synthase) Erg9","No","1","erg9"
"SPBC646.06c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:932,654..934,311(-)","glucan endo-1,3-alpha-glucosidase Agn2","No","1","agn2"
"SPBC646.07c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:934,372..935,686(-)","enoyl-[acyl-carrier-protein] reductase","No","1","tsc13"
"SPBC646.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:936,013..938,201(-)","sterol transfer protein Oss1","No","1","oss1"
"SPBC646.09c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:938,621..940,366(-)","translation initiation factor eIF3e","No","1","int6"
"SPBC646.12c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:942,688..948,223(-)","Ras GAP Gap1","No","1","gap1"
"SPBC646.10c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:940,703..942,434(-)","U3 snoRNP-associated protein Nop56","No","1","nop56"
"SPBC646.11","Schizosaccharomyces pombe 972h-","Spom972h_chrII:942,898..944,922(+)","chaperonin-containing T-complex zeta subunit Cct6","No","1","cct6"
"SPBC646.13","Schizosaccharomyces pombe 972h-","Spom972h_chrII:950,715..952,292(+)","serine/threonine protein phosphatase PP2A inhibitor Sds23/Moc1","No","1","sds23"
"SPBC646.14c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:952,334..954,505(-)","origin recognition complex subunit Orc5","No","1","orc5"
"SPBC646.15c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:954,573..956,840(-)","Pex16 family peroxisome import protein Pex16","No","1","pex16"
"SPBC646.16","Schizosaccharomyces pombe 972h-","Spom972h_chrII:957,614..958,637(+)","20S proteasome complex subunit alpha 1","No","1","scl1"
"SPBC646.17c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:958,669..960,467(-)","meiotic dynein intermediate chain Dic1","No","1","dic1"
"SPBC649.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:535,304..536,041(+)","40S ribosomal protein S19","No","1","rps1902"
"SPBC649.03","Schizosaccharomyces pombe 972h-","Spom972h_chrII:536,652..538,069(+)","XP-A family homolog Rhp14","No","1","rhp14"
"SPBC649.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:539,327..540,117(+)","tail anchored plasma membrane protein Uvi15","No","1","uvi15"
"SPBC649.05","Schizosaccharomyces pombe 972h-","Spom972h_chrII:541,153..543,168(+)","spindle pole body cell cycle signalling scaffold Cut12","No","1","cut12"
"SPBC651.01c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,236,671..1,239,251(-)","ribosome export GTP binding protein Nog1","No","1","nog1"
"SPBC651.02","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,239,966..1,241,464(+)","bis(5'-adenosyl)-triphosphatase Nit1","No","1","nit1"
"SPBC651.03c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,241,431..1,243,207(-)","Rab GAP Gyp10","No","1","gyp10"
"SPBC651.04","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,244,708..1,247,154(+)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC651.05c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,245,920..1,247,116(-)","ESCRT II complex subunit Dot2","No","1","dot2"
"SPBC651.06","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,247,411..1,248,188(+)","Schizosaccharomyces specific protein Mug166","No","1","mug166"
"SPBC651.07","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,248,596..1,249,996(+)","Schizosaccharomyces specific protein","No","1","N/A"
"SPBC651.08c","Schizosaccharomyces pombe 972h-","Spom972h_chrII:1,249,831..1,254,496(-)","DNA-directed RNA polymerase III complex large subunit Rpc1","No","1","rpc1"
