protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034692|EHA02331_bin.15_gene_226_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_226_3	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_226_4	C287	0	1	1	1	1	0	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_226_5	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_227_2	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_227_3	C287	0	1	0	1	1	0	0	0	0	1	0	0	0	1
EHM034692|EHA02331_bin.15_gene_227_4	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_227_10	C287	0	1	0	1	1	0	1	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_227_13	C287	0	1	1	1	1	1	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_228_4	C287	0	1	1	1	0	0	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_228_5	C287	0	1	1	1	0	1	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_229_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_229_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_229_3	C287	0	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_229_4	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_229_5	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_230_4	C287	0	1	1	1	1	1	0	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_231_1	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_231_3	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_231_4	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_231_5	C287	0	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_232_8	C287	0	1	1	1	1	1	1	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_232_9	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_12	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_19	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_20	C287	0	1	1	1	0	1	1	1	1	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_232_22	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_24	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_29	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_30	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_31	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_35	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_36	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_232_37	C287	0	1	1	1	0	0	0	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_233_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_233_3	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_233_4	C287	0	1	1	1	1	0	0	0	1	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_234_2	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_235_2	C287	0	1	0	1	1	1	0	0	1	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_235_7	C287	0	1	1	1	1	1	0	0	1	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_235_8	C287	0	1	1	1	1	1	0	0	1	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_236_3	C287	0	1	1	1	0	1	0	1	1	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_238_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_238_7	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_238_9	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_239_1	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_241_5	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_241_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_241_9	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_241_10	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_1	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_3	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_244_11	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_2	C287	0	1	1	1	0	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_5	C287	0	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_245_9	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_10	C287	0	1	1	1	0	0	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_245_12	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_13	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_14	C287	0	1	1	1	1	1	1	1	0	0	1	0	0	1
EHM034692|EHA02331_bin.15_gene_245_15	C287	0	1	0	1	0	0	0	0	0	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_17	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_18	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_19	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_245_24	C287	0	1	0	1	1	1	1	0	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_245_36	C287	0	1	1	1	1	1	1	0	1	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_245_38	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_246_3	C287	0	1	1	1	0	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_246_6	C287	0	1	1	1	1	0	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_246_7	C287	0	1	1	1	0	0	0	0	1	1	0	0	0	1
EHM034692|EHA02331_bin.15_gene_246_8	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_247_2	C287	0	1	1	1	1	0	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_247_3	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_248_8	C287	0	1	0	1	0	1	0	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_248_21	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_248_24	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_248_25	C287	0	1	1	1	1	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_248_29	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_250_2	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_254_1	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_255_2	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_255_14	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_256_2	C287	0	1	0	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_256_5	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_256_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_257_10	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_257_14	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_257_18	C287	0	1	1	1	0	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_258_6	C287	0	1	1	1	1	0	1	0	1	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_259_1	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_260_2	C287	0	1	1	1	1	1	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_260_5	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_260_8	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_260_10	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_260_12	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_262_3	C287	0	1	1	1	0	0	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_265_5	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_265_7	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_265_8	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_266_13	C287	0	1	1	1	0	0	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_266_15	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_266_16	C287	0	1	1	1	1	1	0	0	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_266_17	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_266_18	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_266_19	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_267_4	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_267_5	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_267_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_6	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_7	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_8	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_9	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_11	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_268_16	C287	0	1	1	1	1	1	0	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_268_17	C287	0	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_270_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_270_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_270_4	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_270_7	C287	0	1	1	1	0	0	0	0	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_270_9	C287	0	1	1	1	0	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_270_12	C287	0	1	1	1	0	0	0	1	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_270_13	C287	0	1	1	1	0	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_271_2	C287	0	1	0	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_271_3	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_271_4	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_271_5	C287	0	1	1	1	1	1	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_271_7	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_271_8	C287	0	1	1	1	0	1	0	0	0	1	0	1	0	0
EHM034692|EHA02331_bin.15_gene_272_2	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_272_3	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_273_1	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_273_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_274_2	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_274_5	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_276_5	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_276_9	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_277_10	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_278_1	C287	0	1	1	1	0	1	1	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_278_2	C287	0	1	1	1	0	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_278_8	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_278_10	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_278_11	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_280_2	C287	0	1	1	1	0	0	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_281_4	C287	0	1	1	1	0	0	1	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_281_5	C287	0	1	1	1	0	0	1	0	0	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_281_8	C287	0	1	1	1	1	0	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_282_1	C287	0	1	1	1	1	0	0	0	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_282_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_282_7	C287	0	1	1	1	0	1	0	1	1	1	0	0	0	1
EHM034692|EHA02331_bin.15_gene_282_8	C287	0	1	1	1	1	0	1	0	1	0	1	0	0	1
EHM034692|EHA02331_bin.15_gene_284_3	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_284_6	C287	0	1	0	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_284_7	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_284_8	C287	0	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_284_11	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_285_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_289_1	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_290_3	C287	0	1	1	1	0	1	1	1	1	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_293_2	C287	0	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_293_3	C287	0	1	1	1	1	1	0	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_293_4	C287	0	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_293_5	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_293_7	C287	0	1	0	1	0	1	1	0	1	0	0	1	0	1
EHM034692|EHA02331_bin.15_gene_296_2	C287	0	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_296_7	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_297_1	C287	0	1	1	1	0	0	0	1	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_297_6	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_298_1	C287	0	1	1	1	1	1	1	0	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_300_2	C287	0	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_300_11	C287	0	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_302_3	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_302_4	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_302_5	C287	0	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_302_6	C287	0	1	1	1	1	0	1	0	1	0	1	0	0	1
EHM034692|EHA02331_bin.15_gene_303_6	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_304_2	C287	0	1	1	1	0	0	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_304_3	C287	0	1	1	1	0	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_304_4	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_304_5	C287	0	1	1	1	0	0	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_304_6	C287	0	1	1	1	0	0	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_304_8	C287	0	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_304_9	C287	0	1	1	1	0	1	0	0	0	0	0	1	0	0
EHM034720|EHA02359_bin.2_gene_4_10	C286	1	0	1	1	1	1	1	1	0	0	1	1	0	0
EHM034720|EHA02359_bin.2_gene_4_16	C286	1	0	0	1	1	1	0	0	1	0	1	1	0	1
EHM034720|EHA02359_bin.2_gene_7_4	C286	1	0	0	1	0	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_7_24	C286	1	0	0	1	1	0	0	0	1	1	0	1	0	1
EHM034720|EHA02359_bin.2_gene_12_7	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
EHM034720|EHA02359_bin.2_gene_27_6	C286	1	0	0	1	0	1	0	1	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_29_26	C286	1	0	0	1	0	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_30_11	C286	1	0	1	1	0	0	1	0	1	1	0	0	1	1
EHM034720|EHA02359_bin.2_gene_46_18	C286	1	0	1	1	1	1	1	0	0	0	1	1	0	0
EHM034720|EHA02359_bin.2_gene_54_5	C286	1	0	1	1	1	0	0	1	1	0	0	1	0	0
EHM034720|EHA02359_bin.2_gene_54_6	C286	1	0	0	1	1	1	0	0	1	0	1	0	0	1
EHM034720|EHA02359_bin.2_gene_56_13	C286	1	0	1	1	1	1	0	1	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_68_1	C286	1	0	0	1	0	0	0	0	0	1	0	0	0	0
EHM034720|EHA02359_bin.2_gene_73_4	C286	1	0	0	1	1	1	1	1	0	0	1	1	0	0
EHM034720|EHA02359_bin.2_gene_73_11	C286	1	0	1	1	0	1	0	1	0	0	0	0	1	1
EHM034720|EHA02359_bin.2_gene_81_4	C286	1	0	1	1	1	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_86_3	C286	1	0	0	1	0	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_87_3	C286	1	0	0	1	1	0	0	1	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_90_4	C286	1	0	1	1	1	1	1	0	0	0	0	1	0	0
EHM034720|EHA02359_bin.2_gene_104_2	C286	1	0	0	1	0	0	1	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_106_2	C286	1	0	0	1	1	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_107_1	C286	1	0	1	1	1	1	1	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_109_2	C286	1	0	0	1	1	1	0	1	1	0	0	1	1	1
EHM034720|EHA02359_bin.2_gene_110_2	C286	1	0	1	1	0	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_113_15	C286	1	0	1	1	1	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_114_2	C286	1	0	1	1	1	1	1	1	1	0	1	1	1	1
EHM034720|EHA02359_bin.2_gene_126_2	C286	1	0	1	1	1	1	0	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_126_4	C286	1	0	1	1	1	0	0	1	0	0	0	0	1	0
EHM034720|EHA02359_bin.2_gene_141_7	C286	1	0	0	1	0	1	0	0	0	0	0	1	0	0
EHM034720|EHA02359_bin.2_gene_141_8	C286	1	0	1	1	0	1	1	0	0	0	0	1	0	1
EHM034720|EHA02359_bin.2_gene_141_9	C286	1	0	1	1	0	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_141_10	C286	1	0	1	1	0	1	0	0	0	0	0	1	0	1
EHM034720|EHA02359_bin.2_gene_150_8	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
EHM034720|EHA02359_bin.2_gene_155_3	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
EHM034720|EHA02359_bin.2_gene_159_3	C286	1	0	1	1	0	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_165_2	C286	1	0	1	1	1	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_165_3	C286	1	0	1	1	1	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_165_4	C286	1	0	1	1	1	1	1	1	0	0	1	0	0	0
EHM034720|EHA02359_bin.2_gene_168_8	C286	1	0	1	1	1	1	1	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_168_9	C286	1	0	1	1	1	1	1	1	1	1	1	0	1	0
EHM034720|EHA02359_bin.2_gene_183_7	C286	1	0	1	1	0	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_188_8	C286	1	0	0	1	1	0	0	1	1	0	1	1	1	1
EHM034720|EHA02359_bin.2_gene_197_3	C286	1	0	1	1	1	1	0	1	1	0	0	1	1	1
EHM034720|EHA02359_bin.2_gene_197_4	C286	1	0	1	1	1	1	0	1	1	0	0	0	1	1
EHM034720|EHA02359_bin.2_gene_197_7	C286	1	0	1	1	1	1	0	0	1	0	1	0	1	1
EHM034720|EHA02359_bin.2_gene_198_1	C286	1	0	0	1	0	0	0	0	0	0	1	0	0	0
EHM034720|EHA02359_bin.2_gene_202_1	C286	1	0	1	1	1	1	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_202_5	C286	1	0	1	1	1	1	1	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_209_5	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	0
EHM034720|EHA02359_bin.2_gene_209_6	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
EHM034720|EHA02359_bin.2_gene_218_3	C286	1	0	1	1	1	1	1	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_219_18	C286	1	0	1	1	1	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_219_22	C286	1	0	0	1	0	1	1	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_225_2	C286	1	0	1	1	1	0	0	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_228_11	C286	1	0	1	1	1	1	1	1	0	0	1	1	1	1
EHM034720|EHA02359_bin.2_gene_232_8	C286	1	0	1	1	1	1	1	1	1	1	1	1	1	1
EHM034720|EHA02359_bin.2_gene_232_9	C286	1	0	1	1	1	1	0	0	0	0	1	1	0	0
EHM034720|EHA02359_bin.2_gene_232_10	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
EHM034720|EHA02359_bin.2_gene_243_1	C286	1	0	1	1	0	1	0	0	0	0	0	0	1	0
EHM034720|EHA02359_bin.2_gene_250_4	C286	1	0	1	1	1	1	1	1	0	0	0	1	0	0
EHM034720|EHA02359_bin.2_gene_250_5	C286	1	0	1	1	1	1	1	1	1	1	1	1	1	0
EHM034720|EHA02359_bin.2_gene_250_6	C286	1	0	1	1	1	1	1	1	0	0	1	1	0	0
EHM034720|EHA02359_bin.2_gene_255_5	C286	1	0	1	1	0	0	0	0	0	0	0	0	0	0
EHM034720|EHA02359_bin.2_gene_255_18	C286	1	0	1	1	1	1	1	1	1	1	0	1	1	1
UHM1073.23039_R.bin.125|k141_223244_67	C288	0	0	1	1	0	1	0	0	0	0	0	0	0	0
UHM1073.23039_R.bin.125|k141_223244_101	C288	0	0	1	1	0	0	0	0	0	0	0	0	0	0
UHM1073.23039_R.bin.125|k141_223244_139	C288	0	0	1	1	0	1	0	0	0	0	0	0	0	0
UHM1073.23039_R.bin.125|k141_42250_2	C288	0	0	1	1	0	1	1	0	0	0	0	0	0	0
UHM1073.23039_R.bin.125|k141_387279_3	C288	0	0	1	1	0	0	0	0	0	0	0	0	0	0
