family_index	representative_id	n_members
fam_008222	XP_007332979.1	2
fam_008223	XP_007332990.1	3
fam_008224	XP_007332997.1	2
fam_008225	XP_007333001.1	5
fam_008226	XP_007333004.1	4
fam_008227	XP_007335926.1	2
fam_008228	XP_007335943.1	3
fam_008229	XP_007335945.1	2
fam_008230	XP_007335946.1	2
fam_008231	XP_007335957.1	2
fam_008232	XP_007335960.1	2
fam_008233	XP_007335982.1	9
fam_008234	XP_007335983.1	2
fam_008235	XP_007335988.1	2
fam_008236	XP_007336012.1	2
fam_008237	XP_007336020.1	3
fam_008238	XP_001875790.1	3
fam_008239	XP_001875792.1	3
fam_008240	XP_001875803.1	4
fam_008241	XP_001875805.1	4
fam_008242	XP_001875810.1	3
fam_008243	XP_001875812.1	2
fam_008244	XP_001875826.1	4
fam_008245	XP_001875828.1	4
fam_008246	XP_001875831.1	2
fam_008247	XP_001875832.1	2
fam_008248	XP_001875833.1	2
fam_008249	XP_001875836.1	4
fam_008250	XP_001875840.1	4
fam_008251	XP_001875851.1	4
fam_008252	XP_001875859.1	2
fam_008253	XP_001875875.1	3
fam_008254	XP_001875876.1	3
fam_008255	XP_001875879.1	4
fam_008256	XP_001875881.1	2
fam_008257	XP_001877992.1	3
fam_008258	XP_001877997.1	2
fam_008259	XP_001878014.1	4
fam_008260	XP_001878015.1	12
fam_008261	XP_001878020.1	2
fam_008262	XP_001878030.1	7
fam_008263	XP_001878037.1	4
fam_008264	XP_001878053.1	1
fam_008265	XP_001878040.1	1
fam_008266	XP_001878057.1	2
fam_008267	XP_001878069.1	1
fam_008268	XP_001873466.1	1
fam_008269	XP_001878072.1	3
fam_008270	XP_001878075.1	12
fam_008271	XP_001878077.1	5
fam_008272	XP_001880793.1	2
fam_008273	XP_001880798.1	2
fam_008274	XP_001880806.1	14
fam_008275	XP_001880817.1	2
fam_008276	XP_001880826.1	3
fam_008277	XP_001880830.1	4
fam_008278	XP_001880837.1	3
fam_008279	XP_001880843.1	4
fam_008280	XP_001880845.1	2
fam_008281	XP_001880849.1	4
fam_008282	XP_001880856.1	3
fam_008283	XP_001880857.1	4
fam_008284	XP_001880861.1	4
fam_008285	XP_001880862.1	3
fam_008286	XP_001880863.1	4
fam_008287	XP_001880864.1	3
fam_008288	XP_001880866.1	3
fam_008289	XP_001880872.1	2
fam_008290	XP_001880874.1	2
fam_008291	XP_001880877.1	1
fam_008292	XP_001880883.1	1
fam_008293	XP_001880881.1	4
fam_008294	XP_001882787.1	1
fam_008295	XP_050201645.1	2
fam_008296	XP_001882815.1	3
fam_008297	XP_001882825.1	2
fam_008298	XP_001882833.1	3
fam_008299	XP_001882846.1	1
fam_008300	XP_001877570.1	1
fam_008301	XP_001882849.1	5
fam_008302	XP_001882867.1	3
fam_008303	XP_001882869.1	2
fam_008304	XP_001882874.1	2
fam_008305	XP_001884491.1	3
fam_008306	XP_001884524.1	3
fam_008307	XP_001884541.1	9
fam_008308	XP_001884547.1	3
fam_008309	XP_001884548.1	3
fam_008310	XP_001884551.1	2
fam_008311	XP_001884567.1	2
fam_008312	XP_001884568.1	2
fam_008313	XP_001884584.1	2
fam_008314	XP_001835319.1	2
fam_008315	XP_001835322.1	3
fam_008316	XP_001835342.1	7
fam_008317	XP_001835343.1	1
fam_008318	XP_001835349.1	2
fam_008319	XP_001835344.1	2
fam_008320	XP_001835366.1	2
fam_008321	XP_001835393.2	2
fam_008322	XP_001835410.2	2
fam_008323	XP_001835419.2	1
fam_008324	XP_001835418.2	1
fam_008325	XP_001835432.2	2
fam_008326	XP_001835433.2	3
fam_008327	XP_001839613.2	9
fam_008328	XP_001839617.1	4
fam_008329	XP_001839618.1	2
fam_008330	XP_001839635.2	2
fam_008331	XP_001839640.2	2
fam_008332	XP_001839650.1	3
fam_008333	XP_001839654.2	2
fam_008334	XP_001839655.1	3
fam_008335	XP_001839681.2	16
fam_008336	XP_001839694.2	4
fam_008337	XP_001839695.1	3
fam_008338	XP_001839699.1	5
fam_008339	XP_001839700.1	2
fam_008340	XP_001839704.2	2
fam_008341	XP_001839709.1	3
fam_008342	XP_001839719.2	2
fam_008343	XP_001839720.2	3
fam_008344	XP_001839723.1	2
fam_008345	XP_001839732.1	6
fam_008346	XP_001839735.1	3
fam_008347	XP_002911975.1	17
fam_008348	XP_002911978.1	3
fam_008349	XP_002911991.1	2
fam_008350	XP_002912025.1	2
fam_008351	XP_002912031.1	2
fam_008352	XP_002912034.1	3
fam_008353	XP_002912041.1	5
fam_008354	XP_002912046.1	2
fam_008355	XP_002912061.1	1
fam_008356	XP_001828387.1	3
fam_008357	XP_003030130.2	3
fam_008358	XP_003030138.1	2
fam_008359	XP_003030146.1	4
fam_008360	XP_003030147.2	2
fam_008361	XP_003030179.1	3
fam_008362	XP_003030192.1	4
fam_008363	XP_003030194.1	4
fam_008364	XP_003030204.1	10
fam_008365	XP_003030219.2	4
fam_008366	XP_003030220.1	4
fam_008367	XP_003030232.1	4
fam_008368	XP_003034327.1	5
fam_008369	XP_003034333.1	3
fam_008370	XP_003034339.1	6
fam_008371	XP_003034340.1	4
fam_008372	XP_003034365.1	2
fam_008373	XP_003034380.1	2
fam_008374	XP_003034394.1	3
fam_008375	XP_003034408.2	2
fam_008376	XP_003034412.1	2
fam_008377	XP_003034419.1	7
fam_008378	XP_003034420.1	4
fam_008379	XP_003034421.1	1
fam_008380	XP_003033833.1	1
fam_008381	XP_003034423.1	12
fam_008382	XP_003034424.1	2
fam_008383	XP_003034426.2	8
fam_008384	XP_003038472.1	2
fam_008385	XP_003038473.1	5
fam_008386	XP_003038475.1	2
fam_008387	XP_003038500.1	6
fam_008388	XP_003038503.1	3
fam_008389	XP_003038505.1	4
fam_008390	XP_003038506.2	2
fam_008391	XP_003038508.1	2
fam_008392	XP_003038509.1	2
fam_008393	XP_003038522.1	4
fam_008394	XP_003038523.1	4
fam_008395	XP_003038524.1	2
fam_008396	XP_003038525.1	4
fam_008397	XP_003038545.1	4
fam_008398	XP_003038548.1	4
fam_008399	XP_003038551.1	4
fam_008400	XP_003038568.1	3
fam_008401	XP_003038569.2	4
fam_008402	XP_003038570.2	4
fam_008403	XP_003038572.1	4
fam_008404	XP_003038574.1	4
fam_008405	XP_003038578.1	2
fam_008406	XP_003038579.1	4
fam_008407	XP_003038583.1	2
fam_008408	XP_003038603.1	3
fam_008409	XP_003038607.1	3
fam_008410	XP_050202130.1	2
fam_008411	XP_050202133.1	2
fam_008412	XP_050202141.1	4
fam_008413	XP_050202144.1	3
fam_008414	XP_050202151.1	4
fam_008415	XP_050202156.1	2
fam_008416	XP_050202161.1	4
fam_008417	XP_050202167.1	2
fam_008418	XP_050202172.1	3
fam_008419	XP_050202173.1	1
fam_008420	XP_003030107.1	1
fam_008421	XP_050202191.1	4
fam_008422	XP_050202192.1	3
fam_008423	XP_050202194.1	4
fam_008424	XP_050202202.1	7
fam_008425	XP_050202205.1	2
fam_008426	XP_050202210.1	4
fam_008427	XP_050202215.1	4
fam_008428	XP_007326808.1	2
fam_008429	XP_007326811.1	4
fam_008430	XP_007326813.1	7
fam_008431	XP_007326820.1	2
fam_008432	XP_007326841.1	4
fam_008433	XP_007326848.1	1
fam_008434	XP_007326850.1	1
fam_008435	XP_007326853.1	3
fam_008436	XP_007326863.1	3
fam_008437	XP_007326868.1	4
fam_008438	XP_007326870.1	3
fam_008439	XP_007326875.1	3
fam_008440	XP_007326887.1	2
fam_008441	XP_007326892.1	4
fam_008442	XP_007326895.1	4
fam_008443	XP_007327316.1	2
fam_008444	XP_007327318.1	2
fam_008445	XP_007327320.1	3
fam_008446	XP_007327324.1	12
fam_008447	XP_007327327.1	4
fam_008448	XP_007327338.1	6
fam_008449	XP_007327340.1	13
fam_008450	XP_007327353.1	2
fam_008451	XP_007327365.1	2
fam_008452	XP_007327379.1	10
fam_008453	XP_007327391.1	3
fam_008454	XP_007327393.1	6
fam_008455	XP_007327395.1	2
fam_008456	XP_007327397.1	3
fam_008457	XP_007327398.1	1
fam_008458	XP_007332166.1	1
fam_008459	XP_007328210.1	4
fam_008460	XP_007328211.1	2
fam_008461	XP_007328215.1	4
fam_008462	XP_007328220.1	3
fam_008463	XP_007328225.1	2
fam_008464	XP_007328235.1	4
fam_008465	XP_007328241.1	4
fam_008466	XP_007328257.1	2
fam_008467	XP_007328265.1	3
fam_008468	XP_007328266.1	4
fam_008469	XP_007328276.1	4
fam_008470	XP_007328280.1	3
fam_008471	XP_007328283.1	2
fam_008472	XP_007328285.1	3
fam_008473	XP_007328287.1	4
fam_008474	XP_007328294.1	4
fam_008475	XP_007328298.1	4
fam_008476	XP_007328307.1	3
fam_008477	XP_007329118.1	4
fam_008478	XP_007329121.1	2
fam_008479	XP_007329124.1	3
fam_008480	XP_007329126.1	3
fam_008481	XP_007329130.1	2
fam_008482	XP_007329131.1	4
fam_008483	XP_007329134.1	4
fam_008484	XP_007329135.1	3
fam_008485	XP_007329138.1	3
fam_008486	XP_007329140.1	4
fam_008487	XP_007329153.1	4
fam_008488	XP_007329154.1	2
fam_008489	XP_007329155.1	10
fam_008490	XP_007329156.1	4
fam_008491	XP_007329159.1	2
fam_008492	XP_007329171.1	3
fam_008493	XP_007329172.1	3
fam_008494	XP_007329188.1	3
fam_008495	XP_007329192.1	3
fam_008496	XP_007329198.1	3
fam_008497	XP_007329199.1	4
fam_008498	XP_007329200.1	3
fam_008499	XP_007329203.1	5
fam_008500	XP_007329204.1	4
fam_008501	XP_007331509.1	6
fam_008502	XP_007331510.1	3
fam_008503	XP_007331511.1	4
fam_008504	XP_007331516.1	4
fam_008505	XP_007331521.1	3
fam_008506	XP_007331522.1	5
fam_008507	XP_007331528.1	3
fam_008508	XP_007331530.1	2
fam_008509	XP_007331534.1	3
fam_008510	XP_007331542.1	2
fam_008511	XP_007331563.1	9
fam_008512	XP_007331565.1	3
fam_008513	XP_007331569.1	2
fam_008514	XP_007331584.1	2
fam_008515	XP_007331585.1	2
fam_008516	XP_007331597.1	3
fam_008517	XP_007331605.1	3
fam_008518	XP_007333916.1	9
fam_008519	XP_007333921.1	3
fam_008520	XP_007333922.1	2
fam_008521	XP_007333927.1	44
fam_008522	XP_007333930.1	4
fam_008523	XP_007333932.1	3
fam_008524	XP_007333939.1	7
fam_008525	XP_007333952.1	2
fam_008526	XP_007333954.1	4
fam_008527	XP_007333957.1	3
fam_008528	XP_007333961.1	2
fam_008529	XP_007333963.1	4
fam_008530	XP_007333966.1	3
fam_008531	XP_007333968.1	2
fam_008532	XP_007333981.1	2
fam_008533	XP_007333992.1	2
fam_008534	XP_007333993.1	4
fam_008535	XP_007333994.1	5
fam_008536	XP_007334005.1	2
fam_008537	XP_001874198.1	15
fam_008538	XP_001874208.1	16
fam_008539	XP_001874211.1	2
fam_008540	XP_001874221.1	3
fam_008541	XP_001874222.1	3
fam_008542	XP_001874225.1	2
fam_008543	XP_001874238.1	2
fam_008544	XP_001874243.1	1
fam_008545	XP_001873148.1	1
fam_008546	XP_007325430.1	1
fam_008547	XP_021122203.1	1
fam_008548	XP_001874253.1	5
fam_008549	XP_001874254.1	4
fam_008550	XP_001874261.1	4
fam_008551	XP_001874264.1	3
fam_008552	XP_001874265.1	4
fam_008553	XP_001874268.1	4
fam_008554	XP_001874273.1	3
fam_008555	XP_001874278.1	2
fam_008556	XP_001874279.1	6
fam_008557	XP_001874281.1	4
fam_008558	XP_001882390.1	5
fam_008559	XP_001882392.1	3
fam_008560	XP_001882393.1	2
fam_008561	XP_001882399.1	5
fam_008562	XP_001882416.1	8
fam_008563	XP_001882432.1	2
fam_008564	XP_001882440.1	3
fam_008565	XP_001882456.1	2
fam_008566	XP_001882466.1	1
fam_008567	XP_001882467.1	1
fam_008568	XP_001882468.1	6
fam_008569	XP_001883888.1	3
fam_008570	XP_001883891.1	2
fam_008571	XP_001884183.1	1
fam_008572	XP_001883906.1	2
fam_008573	XP_001883907.1	2
fam_008574	XP_001883908.1	2
fam_008575	XP_001883909.1	2
fam_008576	XP_001883916.1	1
fam_008577	XP_001882454.1	1
fam_008578	XP_001883922.1	2
fam_008579	XP_001883926.1	1
fam_008580	XP_001882143.1	1
fam_008581	XP_001883934.1	2
fam_008582	XP_001883940.1	2
fam_008583	XP_001883943.1	2
fam_008584	XP_001883948.1	2
fam_008585	XP_001889781.1	1
fam_008586	XP_001884995.1	2
fam_008587	XP_001884996.1	2
fam_008588	XP_001885009.1	2
fam_008589	XP_001885030.1	5
fam_008590	XP_001885036.1	2
fam_008591	XP_001885043.1	2
fam_008592	XP_001885049.1	5
fam_008593	XP_001885068.1	10
fam_008594	XP_001885072.1	3
fam_008595	XP_001885076.1	4
fam_008596	XP_001885084.1	2
fam_008597	XP_001885587.1	3
fam_008598	XP_001885591.1	5
fam_008599	XP_001885599.1	3
fam_008600	XP_001885612.1	4
fam_008601	XP_001885628.1	3
fam_008602	XP_001885629.1	2
fam_008603	XP_001885632.1	5
fam_008604	XP_001885656.1	1
fam_008605	XP_001885658.1	1
fam_008606	XP_001885663.1	3
fam_008607	XP_001885670.1	2
fam_008608	XP_001885673.1	2
fam_008609	XP_001885680.1	3
fam_008610	XP_001885889.1	4
fam_008611	XP_001885902.1	2
fam_008612	XP_001885905.1	3
fam_008613	XP_001885908.1	2
fam_008614	XP_001885914.1	8
fam_008615	XP_001885915.1	4
fam_008616	XP_001885929.1	3
fam_008617	XP_001885936.1	3
fam_008618	XP_001885938.1	2
fam_008619	XP_001885945.1	1
fam_008620	XP_001885940.1	1
fam_008621	XP_001885957.1	4
fam_008622	XP_001885961.1	2
fam_008623	XP_001885962.1	4
fam_008624	XP_001885965.1	2
fam_008625	XP_001885967.1	9
fam_008626	XP_001885969.1	2
fam_008627	XP_001885977.1	2
fam_008628	XP_001886699.1	2
fam_008629	XP_001886707.1	2
fam_008630	XP_001886727.1	2
fam_008631	XP_001886736.1	2
fam_008632	XP_001886738.1	2
fam_008633	XP_001886740.1	2
fam_008634	XP_001886745.1	4
fam_008635	XP_001886750.1	1
fam_008636	XP_001881419.1	1
fam_008637	XP_001886754.1	2
fam_008638	XP_001886764.1	11
fam_008639	XP_001886768.1	2
fam_008640	XP_001886769.1	3
fam_008641	XP_001886777.1	2
fam_008642	XP_001886778.1	1
fam_008643	XP_001886665.1	1
fam_008644	XP_001886779.1	2
fam_008645	XP_001886782.1	4
fam_008646	XP_001886887.1	7
fam_008647	XP_001886888.1	4
fam_008648	XP_001886893.1	4
fam_008649	XP_001886894.1	2
fam_008650	XP_001886898.1	3
fam_008651	XP_001886901.1	5
fam_008652	XP_001886905.1	4
fam_008653	XP_001886907.1	3
fam_008654	XP_001886909.1	27
fam_008655	XP_001886911.1	2
fam_008656	XP_001886912.1	4
fam_008657	XP_001886929.1	2
fam_008658	XP_001886933.1	4
fam_008659	XP_001886934.1	3
fam_008660	XP_001886948.1	2
fam_008661	XP_001886953.1	2
fam_008662	XP_001886959.1	2
fam_008663	XP_001886961.1	3
fam_008664	XP_001886963.1	4
fam_008665	XP_001886965.1	3
fam_008666	XP_001886975.1	2
fam_008667	XP_001886977.1	2
fam_008668	XP_001886981.1	4
fam_008669	XP_001887394.1	3
fam_008670	XP_001887395.1	4
fam_008671	XP_001887398.1	2
fam_008672	XP_001887405.1	3
fam_008673	XP_001887418.1	2
fam_008674	XP_001887423.1	3
fam_008675	XP_001887432.1	2
fam_008676	XP_001887452.1	2
fam_008677	XP_001887456.1	3
fam_008678	XP_001887466.1	2
fam_008679	XP_001887480.1	2
fam_008680	XP_001887483.1	2
fam_008681	XP_001887900.1	2
fam_008682	XP_001887908.1	3
fam_008683	XP_001887910.1	4
fam_008684	XP_001887911.1	2
fam_008685	XP_001887920.1	6
fam_008686	XP_001887925.1	2
fam_008687	XP_001887927.1	4
fam_008688	XP_001887935.1	13
fam_008689	XP_001887945.1	2
fam_008690	XP_001887960.1	3
fam_008691	XP_001887968.1	2
fam_008692	XP_007328570.1	3
fam_008693	XP_007328581.1	4
fam_008694	XP_007328583.1	4
fam_008695	XP_007328585.1	4
fam_008696	XP_007328587.1	7
fam_008697	XP_007328592.1	3
fam_008698	XP_007328596.1	4
fam_008699	XP_007328600.1	4
fam_008700	XP_007328606.1	5
fam_008701	XP_007329709.1	7
fam_008702	XP_007329711.1	8
fam_008703	XP_007329712.1	2
fam_008704	XP_007329719.1	4
fam_008705	XP_007329722.1	2
fam_008706	XP_007329727.1	3
fam_008707	XP_007329731.1	4
fam_008708	XP_007329733.1	3
fam_008709	XP_007329734.1	4
fam_008710	XP_007329741.1	3
fam_008711	XP_007329753.1	2
fam_008712	XP_007329754.1	5
fam_008713	XP_007329755.1	2
fam_008714	XP_007329762.1	3
fam_008715	XP_007329763.1	4
fam_008716	XP_007329768.1	4
fam_008717	XP_007329775.1	9
fam_008718	XP_007329778.1	2
fam_008719	XP_007329780.1	2
fam_008720	XP_007329781.1	3
fam_008721	XP_007329782.1	3
fam_008722	XP_007329784.1	3
fam_008723	XP_007329786.1	3
fam_008724	XP_007329788.1	3
fam_008725	XP_007329791.1	4
fam_008726	XP_007329793.1	2
fam_008727	XP_007329794.1	4
fam_008728	XP_007329801.1	2
fam_008729	XP_007329802.1	2
fam_008730	XP_007329806.1	2
fam_008731	XP_007332208.1	4
fam_008732	XP_007332212.1	2
fam_008733	XP_007332216.1	3
fam_008734	XP_007332218.1	2
fam_008735	XP_007332220.1	3
fam_008736	XP_007332224.1	17
fam_008737	XP_007332230.1	2
fam_008738	XP_007332233.1	2
fam_008739	XP_007332238.1	4
fam_008740	XP_007332246.1	2
fam_008741	XP_007332248.1	4
fam_008742	XP_007332254.1	3
fam_008743	XP_007332255.1	3
fam_008744	XP_007332259.1	7
fam_008745	XP_007332264.1	4
fam_008746	XP_007332267.1	9
fam_008747	XP_007332285.1	3
fam_008748	XP_007332287.1	7
fam_008749	XP_007332291.1	13
fam_008750	XP_007332295.1	3
fam_008751	XP_007332300.1	4
fam_008752	XP_007332304.1	4
fam_008753	XP_007332306.1	4
fam_008754	XP_007332307.1	3
fam_008755	XP_007335336.1	2
fam_008756	XP_007335337.1	7
fam_008757	XP_007335341.1	3
fam_008758	XP_007335348.1	6
fam_008759	XP_007335350.1	4
fam_008760	XP_007335352.1	2
fam_008761	XP_007335361.1	3
fam_008762	XP_007335368.1	2
fam_008763	XP_007335372.1	4
fam_008764	XP_007335391.1	9
fam_008765	XP_007335401.1	2
fam_008766	XP_007335410.1	3
fam_008767	XP_001883693.1	2
fam_008768	XP_001883696.1	3
fam_008769	XP_001883699.1	3
fam_008770	XP_001883701.1	4
fam_008771	XP_001883713.1	2
fam_008772	XP_001883718.1	7
fam_008773	XP_001883720.1	2
fam_008774	XP_001883733.1	3
fam_008775	XP_001883735.1	3
fam_008776	XP_001883739.1	3
fam_008777	XP_001883743.1	2
fam_008778	XP_001883745.1	4
fam_008779	XP_001883755.1	2
fam_008780	XP_001883760.1	3
fam_008781	XP_001883764.1	4
fam_008782	XP_001883776.1	2
fam_008783	XP_001883784.1	5
fam_008784	XP_001885111.1	4
fam_008785	XP_001885145.1	4
fam_008786	XP_001885156.1	2
fam_008787	XP_001885165.1	1
fam_008788	XP_001876037.1	1
fam_008789	XP_001885175.1	6
fam_008790	XP_001885178.1	4
fam_008791	XP_001885182.1	3
fam_008792	XP_001885185.1	4
fam_008793	XP_001885308.1	4
fam_008794	XP_001885315.1	2
fam_008795	XP_001885316.1	2
fam_008796	XP_001885317.1	2
fam_008797	XP_001885322.1	3
fam_008798	XP_001885332.1	2
fam_008799	XP_001885337.1	4
fam_008800	XP_001885343.1	10
fam_008801	XP_001885375.1	2
fam_008802	XP_001885379.1	6
fam_008803	XP_001885686.1	2
fam_008804	XP_001885688.1	3
fam_008805	XP_001885699.1	3
fam_008806	XP_001885726.1	3
fam_008807	XP_001885747.1	6
fam_008808	XP_001885762.1	2
fam_008809	XP_001885763.1	2
fam_008810	XP_001885987.1	3
fam_008811	XP_001885988.1	2
fam_008812	XP_001885989.1	3
fam_008813	XP_001885990.1	3
fam_008814	XP_001886000.1	4
fam_008815	XP_001886011.1	2
fam_008816	XP_001886018.1	4
fam_008817	XP_001886023.1	4
fam_008818	XP_001886039.1	4
fam_008819	XP_001886056.1	2
fam_008820	XP_001886064.1	5
fam_008821	XP_001886072.1	7
fam_008822	XP_001886084.1	4
fam_008823	XP_001886486.1	3
fam_008824	XP_001886505.1	9
fam_008825	XP_001886511.1	1
fam_008826	XP_001878355.1	2
fam_008827	XP_001886521.1	4
fam_008828	XP_001886532.1	8
fam_008829	XP_001886545.1	3
fam_008830	XP_001886570.1	20
fam_008831	XP_001886574.1	6
fam_008832	XP_001886577.1	3
fam_008833	XP_001886582.1	2
fam_008834	XP_001887086.1	2
fam_008835	XP_001887087.1	5
fam_008836	XP_001887089.1	2
fam_008837	XP_001887092.1	6
fam_008838	XP_001887099.1	2
fam_008839	XP_001887110.1	2
fam_008840	XP_001887111.1	9
fam_008841	XP_001887122.1	2
fam_008842	XP_001887132.1	4
fam_008843	XP_001887133.1	2
fam_008844	XP_001887137.1	2
fam_008845	XP_001887140.1	6
fam_008846	XP_001887144.1	1
fam_008847	XP_001886924.1	1
fam_008848	XP_001887148.1	2
fam_008849	XP_001887151.1	2
fam_008850	XP_001887153.1	2
fam_008851	XP_001887176.1	3
fam_008852	XP_001887182.1	2
fam_008853	XP_001887496.1	3
fam_008854	XP_001887502.1	2
fam_008855	XP_001887505.1	2
fam_008856	XP_001887510.1	6
fam_008857	XP_001887516.1	1
fam_008858	XP_001886455.1	1
fam_008859	XP_001887547.1	3
fam_008860	XP_001887551.1	2
fam_008861	XP_001887555.1	2
fam_008862	XP_001887567.1	2
fam_008863	XP_001887569.1	18
fam_008864	XP_001887580.1	2
fam_008865	XP_001887581.1	2
fam_008866	XP_001887988.1	3
fam_008867	XP_001887997.1	2
fam_008868	XP_001888000.1	2
fam_008869	XP_001888003.1	1
fam_008870	XP_001884729.1	2
fam_008871	XP_001888010.1	2
fam_008872	XP_001888021.1	2
fam_008873	XP_001888026.1	1
fam_008874	XP_001881565.1	1
fam_008875	XP_001888033.1	2
fam_008876	XP_001888034.1	2
fam_008877	XP_001888035.1	2
fam_008878	XP_001888045.1	3
fam_008879	XP_001888053.1	3
fam_008880	XP_001888054.1	2
fam_008881	XP_001888064.1	4
fam_008882	XP_001888065.1	4
fam_008883	XP_001888076.1	2
fam_008884	XP_001888077.1	4
fam_008885	XP_001888082.1	3
fam_008886	XP_001888086.1	4
fam_008887	XP_001888691.1	2
fam_008888	XP_001888692.1	4
fam_008889	XP_001888702.1	5
fam_008890	XP_001888713.1	2
fam_008891	XP_001888719.1	4
fam_008892	XP_001888729.1	4
fam_008893	XP_001888736.1	3
fam_008894	XP_001888744.1	2
fam_008895	XP_001888748.1	3
fam_008896	XP_001888772.1	3
fam_008897	XP_001888781.1	4
fam_008898	XP_001889393.1	2
fam_008899	XP_001889399.1	2
fam_008900	XP_001889407.1	1
fam_008901	XP_001884791.1	1
fam_008902	XP_001889410.1	5
fam_008903	XP_001889414.1	2
fam_008904	XP_001889426.1	4
fam_008905	XP_001889435.1	3
fam_008906	XP_001889436.1	1
fam_008907	XP_001889434.1	1
fam_008908	XP_001889462.1	2
fam_008909	XP_001889465.1	6
fam_008910	XP_001889466.1	2
fam_008911	XP_001889469.1	2
fam_008912	XP_001889486.1	4
fam_008913	XP_001890794.1	2
fam_008914	XP_001890801.1	4
fam_008915	XP_001890815.1	2
fam_008916	XP_001890816.1	5
fam_008917	XP_001890817.1	2
fam_008918	XP_001890818.1	1
fam_008919	XP_001887253.1	1
fam_008920	XP_001890827.1	5
fam_008921	XP_001890828.1	2
fam_008922	XP_001890829.1	2
fam_008923	XP_001890830.1	2
fam_008924	XP_001890839.1	2
fam_008925	XP_001890840.1	2
fam_008926	XP_001890846.1	2
fam_008927	XP_001890849.1	2
fam_008928	XP_001890856.1	2
fam_008929	XP_001890858.1	2
fam_008930	XP_001890864.1	4
fam_008931	XP_001890865.1	2
fam_008932	XP_001890866.1	2
fam_008933	XP_001890871.1	2
fam_008934	XP_001890874.1	3
fam_008935	XP_001890882.1	28
fam_008936	XP_001890884.1	1
fam_008937	XP_001890327.1	1
fam_008938	XP_001890886.1	2
fam_008939	XP_001890887.1	2
fam_008940	XP_001829677.1	3
fam_008941	XP_001829684.1	8
fam_008942	XP_001829715.1	3
fam_008943	XP_001829716.2	10
fam_008944	XP_001829719.2	2
fam_008945	XP_001829724.1	4
fam_008946	XP_001829729.2	3
fam_008947	XP_001829734.2	3
fam_008948	XP_001829746.1	13
fam_008949	XP_001829766.2	3
fam_008950	XP_001829767.2	3
fam_008951	XP_001829775.1	3
fam_008952	XP_001829779.2	2
fam_008953	XP_001829795.1	2
fam_008954	XP_001829796.1	3
fam_008955	XP_001829800.1	1
fam_008956	XP_001829799.1	1
fam_008957	XP_001829803.1	1
fam_008958	XP_001831942.2	6
fam_008959	XP_003026585.1	5
fam_008960	XP_003026596.2	3
fam_008961	XP_003026604.2	3
fam_008962	XP_003026605.2	2
fam_008963	XP_003026609.1	4
fam_008964	XP_003026617.1	2
fam_008965	XP_003026629.1	4
fam_008966	XP_003026631.2	4
fam_008967	XP_003030530.1	2
fam_008968	XP_003030532.1	3
fam_008969	XP_003030540.2	3
fam_008970	XP_003030542.1	4
fam_008971	XP_003030551.1	4
fam_008972	XP_003030564.1	38
fam_008973	XP_003030566.1	4
fam_008974	XP_003030570.1	4
fam_008975	XP_003030580.1	9
fam_008976	XP_003030639.2	4
fam_008977	XP_003030663.1	4
fam_008978	XP_003030664.1	4
fam_008979	XP_003035125.2	4
fam_008980	XP_003035130.1	4
fam_008981	XP_003035135.1	4
fam_008982	XP_003035138.1	2
fam_008983	XP_003035150.1	4
fam_008984	XP_003035159.1	4
fam_008985	XP_003035184.1	3
fam_008986	XP_003035189.2	3
fam_008987	XP_003035191.1	4
fam_008988	XP_003035192.1	3
fam_008989	XP_003035215.1	2
fam_008990	XP_003035219.1	2
fam_008991	XP_003035236.1	2
fam_008992	XP_003035238.1	4
fam_008993	XP_003035239.1	8
fam_008994	XP_050197133.1	4
fam_008995	XP_050197159.1	1
fam_008996	XP_050199020.1	1
fam_008997	XP_050200135.1	1
fam_008998	XP_050199050.1	1
fam_008999	XP_050197161.1	1
fam_009000	XP_050199023.1	1
fam_009001	XP_050197166.1	2
fam_009002	XP_050197170.1	2
fam_009003	XP_050197178.1	4
fam_009004	XP_050197179.1	1
fam_009005	XP_003038329.1	1
fam_009006	XP_050197183.1	3
fam_009007	XP_050197185.1	3
fam_009008	XP_050197187.1	2
fam_009009	XP_050197188.1	1
fam_009010	XP_003027232.1	1
fam_009011	XP_050197190.1	2
fam_009012	XP_050197197.1	3
fam_009013	XP_050197206.1	2
fam_009014	XP_050197207.1	3
fam_009015	XP_050197209.1	2
fam_009016	XP_003027061.1	1
fam_009017	XP_050197212.1	3
fam_009018	XP_050197213.1	1
fam_009019	XP_003032203.1	2
fam_009020	XP_050197216.1	4
fam_009021	XP_050197217.1	3
fam_009022	XP_050197218.1	6
fam_009023	XP_050197223.1	2
fam_009024	XP_050200645.1	3
fam_009025	XP_050200647.1	3
fam_009026	XP_050200650.1	4
fam_009027	XP_050200652.1	4
fam_009028	XP_050200655.1	2
fam_009029	XP_050200667.1	2
fam_009030	XP_050200670.1	10
fam_009031	XP_050200693.1	1
fam_009032	XP_003038200.2	1
fam_009033	XP_050200696.1	2
fam_009034	XP_050200698.1	2
fam_009035	XP_050200726.1	3
fam_009036	XP_007332708.1	5
fam_009037	XP_007332712.1	8
fam_009038	XP_007332720.1	2
fam_009039	XP_007332721.1	2
fam_009040	XP_007332722.1	2
fam_009041	XP_007332724.1	3
fam_009042	XP_007332734.1	4
fam_009043	XP_007332742.1	4
