family_index	representative_id	n_members
fam_005664	tr|Q4WZH0|Q4WZH0_ASPFU	3
fam_005665	tr|Q4X0B9|Q4X0B9_ASPFU	2
fam_005666	tr|Q4X0E2|Q4X0E2_ASPFU	5
fam_005667	tr|A4D9B5|A4D9B5_ASPFU	2
fam_005668	tr|Q4W9F5|Q4W9F5_ASPFU	2
fam_005669	sp|Q4WC37|PFA4_ASPFU	5
fam_005670	tr|Q4WFW5|Q4WFW5_ASPFU	2
fam_005671	tr|Q4WIA0|Q4WIA0_ASPFU	5
fam_005672	tr|Q4WIG7|Q4WIG7_ASPFU	3
fam_005673	tr|Q4WJD3|Q4WJD3_ASPFU	5
fam_005674	sp|Q4WKN3|PAM17_ASPFU	4
fam_005675	tr|Q4WP46|Q4WP46_ASPFU	5
fam_005676	tr|Q4WP97|Q4WP97_ASPFU	2
fam_005677	tr|Q4WPJ9|Q4WPJ9_ASPFU	5
fam_005678	tr|Q4WPU7|Q4WPU7_ASPFU	4
fam_005679	tr|Q4WR87|Q4WR87_ASPFU	2
fam_005680	tr|Q4WSZ6|Q4WSZ6_ASPFU	3
fam_005681	tr|Q4WTR0|Q4WTR0_ASPFU	2
fam_005682	tr|Q4WTX9|Q4WTX9_ASPFU	3
fam_005683	tr|Q4WU43|Q4WU43_ASPFU	5
fam_005684	tr|Q4WUR8|Q4WUR8_ASPFU	2
fam_005685	tr|Q4WZT2|Q4WZT2_ASPFU	4
fam_005686	sp|Q4X0X6|EXO70_ASPFU	5
fam_005687	tr|Q4WCM3|Q4WCM3_ASPFU	5
fam_005688	tr|Q4WFF5|Q4WFF5_ASPFU	4
fam_005689	tr|Q4WFM9|Q4WFM9_ASPFU	3
fam_005690	tr|Q4WG18|Q4WG18_ASPFU	2
fam_005691	tr|Q4WJE2|Q4WJE2_ASPFU	4
fam_005692	tr|Q4WKE1|Q4WKE1_ASPFU	19
fam_005693	sp|Q4WNW3|STS1_ASPFU	5
fam_005694	tr|Q4WSD0|Q4WSD0_ASPFU	2
fam_005695	tr|Q4WSI3|Q4WSI3_ASPFU	5
fam_005696	tr|Q4WTX6|Q4WTX6_ASPFU	5
fam_005697	tr|Q4WWF8|Q4WWF8_ASPFU	2
fam_005698	tr|Q4WWS6|Q4WWS6_ASPFU	5
fam_005699	tr|Q4WYC6|Q4WYC6_ASPFU	3
fam_005700	tr|Q4X096|Q4X096_ASPFU	4
fam_005701	tr|Q4X0U6|Q4X0U6_ASPFU	5
fam_005702	tr|Q4X239|Q4X239_ASPFU	2
fam_005703	sp|Q6A3P9|UREA_ASPFU	4
fam_005704	tr|A4D9B8|A4D9B8_ASPFU	3
fam_005705	tr|Q4W8Y4|Q4W8Y4_ASPFU	6
fam_005706	tr|Q4WB11|Q4WB11_ASPFU	2
fam_005707	tr|Q4WD18|Q4WD18_ASPFU	1
fam_005708	tr|Q4WHJ0|Q4WHJ0_ASPFU	1
fam_005709	tr|Q4WFJ0|Q4WFJ0_ASPFU	3
fam_005710	tr|Q4WGU5|Q4WGU5_ASPFU	1
fam_005711	tr|Q4WYM8|Q4WYM8_ASPFU	1
fam_005712	tr|Q4WHL6|Q4WHL6_ASPFU	3
fam_005713	tr|Q4WJ23|Q4WJ23_ASPFU	5
fam_005714	tr|Q4WJV2|Q4WJV2_ASPFU	2
fam_005715	tr|Q4WLR6|Q4WLR6_ASPFU	4
fam_005716	tr|Q4WN98|Q4WN98_ASPFU	2
fam_005717	tr|Q4WND4|Q4WND4_ASPFU	10
fam_005718	sp|Q4WP83|MED8_ASPFU	2
fam_005719	sp|Q4WSD1|MACA_ASPFU	2
fam_005720	tr|Q4WWE4|Q4WWE4_ASPFU	5
fam_005721	tr|Q4WXC0|Q4WXC0_ASPFU	4
fam_005722	tr|Q4WY81|Q4WY81_ASPFU	5
fam_005723	tr|Q4X0B3|Q4X0B3_ASPFU	4
fam_005724	tr|Q4X046|Q4X046_ASPFU	3
fam_005725	tr|Q4X0E0|Q4X0E0_ASPFU	4
fam_005726	tr|Q4X0K4|Q4X0K4_ASPFU	3
fam_005727	tr|A4GYZ1|A4GYZ1_ASPFU	4
fam_005728	tr|E9QUP9|E9QUP9_ASPFU	10
fam_005729	tr|Q4W8Y3|Q4W8Y3_ASPFU	7
fam_005730	tr|Q4WE47|Q4WE47_ASPFU	5
fam_005731	tr|Q4WED3|Q4WED3_ASPFU	4
fam_005732	tr|Q4WIQ6|Q4WIQ6_ASPFU	5
fam_005733	tr|Q4WJM5|Q4WJM5_ASPFU	5
fam_005734	tr|Q4WKT3|Q4WKT3_ASPFU	2
fam_005735	tr|Q4WLA9|Q4WLA9_ASPFU	2
fam_005736	tr|Q4WMY0|Q4WMY0_ASPFU	3
fam_005737	tr|Q4WP24|Q4WP24_ASPFU	4
fam_005738	tr|Q4WQS4|Q4WQS4_ASPFU	2
fam_005739	tr|Q4X1S8|Q4X1S8_ASPFU	1
fam_005740	tr|Q4WQY0|Q4WQY0_ASPFU	2
fam_005741	tr|Q4WRD1|Q4WRD1_ASPFU	3
fam_005742	tr|Q4WRJ1|Q4WRJ1_ASPFU	5
fam_005743	tr|Q4WRW7|Q4WRW7_ASPFU	6
fam_005744	tr|Q4WS51|Q4WS51_ASPFU	2
fam_005745	tr|Q4WSP0|Q4WSP0_ASPFU	2
fam_005746	tr|Q4WT27|Q4WT27_ASPFU	5
fam_005747	tr|Q4WTX0|Q4WTX0_ASPFU	4
fam_005748	tr|Q4WUQ1|Q4WUQ1_ASPFU	3
fam_005749	tr|Q4WW30|Q4WW30_ASPFU	1
fam_005750	tr|Q4WSX6|Q4WSX6_ASPFU	1
fam_005751	tr|Q4WW32|Q4WW32_ASPFU	3
fam_005752	tr|Q4WXC3|Q4WXC3_ASPFU	5
fam_005753	sp|Q4WXT8|ER13B_ASPFU	5
fam_005754	tr|Q4WYX4|Q4WYX4_ASPFU	17
fam_005755	tr|Q4WYZ3|Q4WYZ3_ASPFU	14
fam_005756	tr|Q4X163|Q4X163_ASPFU	4
fam_005757	sp|Q9HGV0|RLA1_ASPFU	10
fam_005758	tr|E9QQJ7|E9QQJ7_ASPFU	4
fam_005759	tr|Q4WCT4|Q4WCT4_ASPFU	3
fam_005760	tr|Q4WG82|Q4WG82_ASPFU	5
fam_005761	tr|Q4WGA2|Q4WGA2_ASPFU	4
fam_005762	tr|Q4WHH0|Q4WHH0_ASPFU	4
fam_005763	tr|Q4WIZ5|Q4WIZ5_ASPFU	2
fam_005764	tr|Q4WJB5|Q4WJB5_ASPFU	2
fam_005765	tr|Q4WKX9|Q4WKX9_ASPFU	2
fam_005766	tr|Q4WQ93|Q4WQ93_ASPFU	2
fam_005767	tr|Q4WT32|Q4WT32_ASPFU	2
fam_005768	tr|Q4WUA8|Q4WUA8_ASPFU	2
fam_005769	tr|Q4WUG6|Q4WUG6_ASPFU	4
fam_005770	tr|Q4WUN5|Q4WUN5_ASPFU	5
fam_005771	tr|Q4WV43|Q4WV43_ASPFU	3
fam_005772	tr|Q4WVD5|Q4WVD5_ASPFU	3
fam_005773	tr|Q4WVH1|Q4WVH1_ASPFU	4
fam_005774	tr|Q4WVH2|Q4WVH2_ASPFU	5
fam_005775	tr|Q4WXT3|Q4WXT3_ASPFU	4
fam_005776	tr|Q4X053|Q4X053_ASPFU	4
fam_005777	tr|Q4X0Q1|Q4X0Q1_ASPFU	7
fam_005778	tr|Q4W952|Q4W952_ASPFU	6
fam_005779	tr|Q4WF38|Q4WF38_ASPFU	2
fam_005780	tr|Q4WFE9|Q4WFE9_ASPFU	3
fam_005781	tr|Q4WG35|Q4WG35_ASPFU	5
fam_005782	tr|Q4WLN3|Q4WLN3_ASPFU	4
fam_005783	tr|Q4WMH1|Q4WMH1_ASPFU	5
fam_005784	tr|Q4WP41|Q4WP41_ASPFU	11
fam_005785	tr|Q4WPS6|Q4WPS6_ASPFU	2
fam_005786	tr|Q4WQN8|Q4WQN8_ASPFU	3
fam_005787	tr|Q4WRA4|Q4WRA4_ASPFU	2
fam_005788	tr|Q4WT19|Q4WT19_ASPFU	2
fam_005789	tr|Q4WU54|Q4WU54_ASPFU	5
fam_005790	tr|Q4WU64|Q4WU64_ASPFU	16
fam_005791	tr|Q4WUS5|Q4WUS5_ASPFU	3
fam_005792	tr|Q4WVY4|Q4WVY4_ASPFU	1
fam_005793	tr|Q4WHX2|Q4WHX2_ASPFU	1
fam_005794	sp|Q4WXH8|DPOE_ASPFU	5
fam_005795	tr|Q4WZK9|Q4WZK9_ASPFU	2
fam_005796	tr|Q4X1G3|Q4X1G3_ASPFU	5
fam_005797	tr|A4D9U8|A4D9U8_ASPFU	4
fam_005798	tr|Q4WA25|Q4WA25_ASPFU	5
fam_005799	tr|Q4WB24|Q4WB24_ASPFU	3
fam_005800	tr|Q4WCU0|Q4WCU0_ASPFU	3
fam_005801	tr|Q4WF74|Q4WF74_ASPFU	2
fam_005802	tr|Q4WFD1|Q4WFD1_ASPFU	2
fam_005803	tr|Q4WIU8|Q4WIU8_ASPFU	5
fam_005804	tr|Q4WJJ8|Q4WJJ8_ASPFU	5
fam_005805	tr|Q4WLB1|Q4WLB1_ASPFU	2
fam_005806	tr|Q4WM35|Q4WM35_ASPFU	3
fam_005807	sp|Q4WNV0|CTSD_ASPFU	2
fam_005808	tr|Q4WPE0|Q4WPE0_ASPFU	5
fam_005809	tr|Q4WR56|Q4WR56_ASPFU	10
fam_005810	tr|Q4WVS1|Q4WVS1_ASPFU	5
fam_005811	tr|Q4WVU8|Q4WVU8_ASPFU	2
fam_005812	tr|Q4WW13|Q4WW13_ASPFU	4
fam_005813	tr|Q4WWG3|Q4WWG3_ASPFU	3
fam_005814	sp|Q4WXK4|DVRA_ASPFU	4
fam_005815	sp|Q4WXW1|DBP8_ASPFU	10
fam_005816	tr|A4D9W3|A4D9W3_ASPFU	5
fam_005817	tr|Q4WAM3|Q4WAM3_ASPFU	4
fam_005818	sp|Q4WAY4|FMAC_ASPFU	2
fam_005819	tr|Q4WCP5|Q4WCP5_ASPFU	2
fam_005820	sp|Q4WD45|FSQD_ASPFU	4
fam_005821	tr|Q4WDJ1|Q4WDJ1_ASPFU	3
fam_005822	tr|Q4WDT6|Q4WDT6_ASPFU	2
fam_005823	tr|Q4WET6|Q4WET6_ASPFU	4
fam_005824	tr|Q4WEV6|Q4WEV6_ASPFU	3
fam_005825	tr|Q4WG34|Q4WG34_ASPFU	2
fam_005826	tr|Q4WHX0|Q4WHX0_ASPFU	3
fam_005827	tr|Q4WQ59|Q4WQ59_ASPFU	2
fam_005828	sp|Q4WRC2|YSH1_ASPFU	5
fam_005829	tr|Q4WRI2|Q4WRI2_ASPFU	2
fam_005830	tr|Q4WWS4|Q4WWS4_ASPFU	5
fam_005831	tr|Q4X0T3|Q4X0T3_ASPFU	2
fam_005832	tr|Q4X138|Q4X138_ASPFU	3
fam_005833	tr|Q4X187|Q4X187_ASPFU	4
fam_005834	tr|A4GYY9|A4GYY9_ASPFU	1
fam_005835	tr|Q4WLF4|Q4WLF4_ASPFU	1
fam_005836	tr|H9CJR9|H9CJR9_ASPFU	2
fam_005837	tr|Q4WCR8|Q4WCR8_ASPFU	2
fam_005838	tr|Q4WD90|Q4WD90_ASPFU	4
fam_005839	tr|Q4WHZ0|Q4WHZ0_ASPFU	5
fam_005840	tr|Q4WI25|Q4WI25_ASPFU	2
fam_005841	tr|Q4WIA4|Q4WIA4_ASPFU	4
fam_005842	tr|Q4WJB1|Q4WJB1_ASPFU	4
fam_005843	tr|Q4WLE7|Q4WLE7_ASPFU	23
fam_005844	tr|Q4WVC6|Q4WVC6_ASPFU	12
fam_005845	tr|Q4WVZ2|Q4WVZ2_ASPFU	2
fam_005846	tr|Q4WXB1|Q4WXB1_ASPFU	2
fam_005847	tr|Q4WY60|Q4WY60_ASPFU	13
fam_005848	sp|A4D9B0|EGT2A_ASPFU	6
fam_005849	tr|A4D9W5|A4D9W5_ASPFU	4
fam_005850	tr|E9R554|E9R554_ASPFU	4
fam_005851	tr|E9RD35|E9RD35_ASPFU	5
fam_005852	tr|H9CJR7|H9CJR7_ASPFU	2
fam_005853	tr|Q4WB95|Q4WB95_ASPFU	3
fam_005854	tr|Q4WBL5|Q4WBL5_ASPFU	5
fam_005855	tr|Q4WC69|Q4WC69_ASPFU	1
fam_005856	tr|Q4WZ27|Q4WZ27_ASPFU	1
fam_005857	tr|Q4WDN0|Q4WDN0_ASPFU	4
fam_005858	tr|Q4WED0|Q4WED0_ASPFU	5
fam_005859	tr|Q4WGN5|Q4WGN5_ASPFU	4
fam_005860	tr|Q4WLH9|Q4WLH9_ASPFU	2
fam_005861	tr|Q4WMF4|Q4WMF4_ASPFU	4
fam_005862	tr|Q4WMV2|Q4WMV2_ASPFU	4
fam_005863	tr|Q4WQI9|Q4WQI9_ASPFU	3
fam_005864	tr|Q4WWA5|Q4WWA5_ASPFU	2
fam_005865	tr|Q4WY46|Q4WY46_ASPFU	7
fam_005866	tr|Q4W9X5|Q4W9X5_ASPFU	2
fam_005867	tr|Q4W9Z2|Q4W9Z2_ASPFU	4
fam_005868	tr|Q4WC54|Q4WC54_ASPFU	4
fam_005869	tr|Q4WEP4|Q4WEP4_ASPFU	5
fam_005870	tr|Q4WI74|Q4WI74_ASPFU	2
fam_005871	tr|Q4WIE9|Q4WIE9_ASPFU	3
fam_005872	tr|Q4WMB4|Q4WMB4_ASPFU	5
fam_005873	tr|Q4WRX7|Q4WRX7_ASPFU	4
fam_005874	tr|Q4WU99|Q4WU99_ASPFU	5
fam_005875	tr|Q4WVP3|Q4WVP3_ASPFU	2
fam_005876	tr|Q4WWL6|Q4WWL6_ASPFU	4
fam_005877	tr|Q4WXM4|Q4WXM4_ASPFU	2
fam_005878	tr|Q4WYC3|Q4WYC3_ASPFU	5
fam_005879	tr|Q4WYE1|Q4WYE1_ASPFU	2
fam_005880	tr|Q4X0I1|Q4X0I1_ASPFU	4
fam_005881	tr|Q4X1N7|Q4X1N7_ASPFU	4
fam_005882	tr|Q4X201|Q4X201_ASPFU	2
fam_005883	sp|Q4W9T6|RGLA_ASPFU	4
fam_005884	tr|Q4WAG8|Q4WAG8_ASPFU	3
fam_005885	tr|Q4WAT5|Q4WAT5_ASPFU	8
fam_005886	tr|Q4WB36|Q4WB36_ASPFU	6
fam_005887	tr|Q4WB65|Q4WB65_ASPFU	18
fam_005888	tr|Q4WB94|Q4WB94_ASPFU	5
fam_005889	tr|Q4WCE0|Q4WCE0_ASPFU	5
fam_005890	tr|Q4WFK2|Q4WFK2_ASPFU	2
fam_005891	tr|Q4WG55|Q4WG55_ASPFU	4
fam_005892	tr|Q4WJK2|Q4WJK2_ASPFU	2
fam_005893	tr|Q4WP75|Q4WP75_ASPFU	2
fam_005894	tr|Q4WSY8|Q4WSY8_ASPFU	4
fam_005895	sp|Q4WUT7|TRM61_ASPFU	5
fam_005896	tr|Q4WXN8|Q4WXN8_ASPFU	2
fam_005897	tr|Q4WY01|Q4WY01_ASPFU	3
fam_005898	tr|Q4WY83|Q4WY83_ASPFU	3
fam_005899	tr|Q4WY91|Q4WY91_ASPFU	3
fam_005900	tr|Q4X0V4|Q4X0V4_ASPFU	2
fam_005901	tr|Q4X1L9|Q4X1L9_ASPFU	2
fam_005902	tr|H9CJQ1|H9CJQ1_ASPFU	2
fam_005903	tr|Q4WBM0|Q4WBM0_ASPFU	2
fam_005904	tr|Q4WBR5|Q4WBR5_ASPFU	2
fam_005905	tr|Q4WDM7|Q4WDM7_ASPFU	3
fam_005906	sp|Q4WEP7|CHIA1_ASPFU	2
fam_005907	tr|Q4WF42|Q4WF42_ASPFU	3
fam_005908	tr|Q4WH62|Q4WH62_ASPFU	2
fam_005909	tr|Q4WJC1|Q4WJC1_ASPFU	9
fam_005910	tr|Q4WKP5|Q4WKP5_ASPFU	5
fam_005911	tr|Q4WN49|Q4WN49_ASPFU	2
fam_005912	tr|Q4WNM3|Q4WNM3_ASPFU	3
fam_005913	tr|Q4WWH8|Q4WWH8_ASPFU	4
fam_005914	tr|Q4WZ10|Q4WZ10_ASPFU	43
fam_005915	tr|Q4X1S0|Q4X1S0_ASPFU	5
fam_005916	tr|Q4WAL6|Q4WAL6_ASPFU	11
fam_005917	tr|Q4WCZ1|Q4WCZ1_ASPFU	5
fam_005918	tr|Q4WHC9|Q4WHC9_ASPFU	5
fam_005919	tr|Q4WHH3|Q4WHH3_ASPFU	2
fam_005920	tr|Q4WKH0|Q4WKH0_ASPFU	3
fam_005921	tr|Q4WLW3|Q4WLW3_ASPFU	6
fam_005922	tr|Q4WN15|Q4WN15_ASPFU	2
fam_005923	tr|Q4WNH6|Q4WNH6_ASPFU	5
fam_005924	tr|Q4WNX7|Q4WNX7_ASPFU	4
fam_005925	sp|Q4WPU9|YA530_ASPFU	2
fam_005926	tr|Q4WQA0|Q4WQA0_ASPFU	2
fam_005927	tr|Q4WW31|Q4WW31_ASPFU	5
fam_005928	sp|Q4WY69|ROGA_ASPFU	5
fam_005929	tr|J3K406|J3K406_COCIM	4
fam_005930	tr|J3K779|J3K779_COCIM	2
fam_005931	tr|J3KEM0|J3KEM0_COCIM	2
fam_005932	tr|J3KFY5|J3KFY5_COCIM	2
fam_005933	tr|J3KH68|J3KH68_COCIM	2
fam_005934	tr|J3KJP0|J3KJP0_COCIM	5
fam_005935	tr|J3KLP3|J3KLP3_COCIM	2
fam_005936	tr|J3KLW2|J3KLW2_COCIM	4
fam_005937	tr|A0A0E1RUL7|A0A0E1RUL7_COCIM	3
fam_005938	tr|A0A0E1RX16|A0A0E1RX16_COCIM	5
fam_005939	tr|J3K0X1|J3K0X1_COCIM	2
fam_005940	tr|J3K425|J3K425_COCIM	3
fam_005941	tr|J3K5K4|J3K5K4_COCIM	4
fam_005942	tr|J3K9P6|J3K9P6_COCIM	3
fam_005943	tr|J3K9Z0|J3K9Z0_COCIM	4
fam_005944	tr|J3KBA9|J3KBA9_COCIM	2
fam_005945	tr|J3KBT9|J3KBT9_COCIM	3
fam_005946	tr|J3KCN7|J3KCN7_COCIM	4
fam_005947	tr|J3KE24|J3KE24_COCIM	2
fam_005948	tr|J3KEF6|J3KEF6_COCIM	3
fam_005949	tr|J3KEL3|J3KEL3_COCIM	5
fam_005950	tr|J3KF07|J3KF07_COCIM	3
fam_005951	tr|J3KHR6|J3KHR6_COCIM	5
fam_005952	tr|Q1E2H8|Q1E2H8_COCIM	2
fam_005953	sp|Q1E702|ATG2_COCIM	5
fam_005954	tr|A0A0D8JT09|A0A0D8JT09_COCIM	5
fam_005955	tr|A0A0D8JUU3|A0A0D8JUU3_COCIM	5
fam_005956	tr|A0A0D8JWZ3|A0A0D8JWZ3_COCIM	4
fam_005957	tr|A0A0E1RVV8|A0A0E1RVV8_COCIM	5
fam_005958	tr|A0A0E1RVW9|A0A0E1RVW9_COCIM	2
fam_005959	tr|A0A0E1RZ99|A0A0E1RZ99_COCIM	2
fam_005960	tr|A0A0E1RZW0|A0A0E1RZW0_COCIM	2
fam_005961	tr|J3K869|J3K869_COCIM	4
fam_005962	tr|J3KBA1|J3KBA1_COCIM	4
fam_005963	tr|J3KD92|J3KD92_COCIM	1
fam_005964	tr|J3K4V6|J3K4V6_COCIM	1
fam_005965	tr|J3KDR2|J3KDR2_COCIM	3
fam_005966	tr|J3KEL1|J3KEL1_COCIM	3
fam_005967	tr|J3KG87|J3KG87_COCIM	5
fam_005968	tr|J3KH05|J3KH05_COCIM	2
fam_005969	tr|J3KHB1|J3KHB1_COCIM	2
fam_005970	tr|A0A0D8JTT5|A0A0D8JTT5_COCIM	3
fam_005971	tr|A0A0D8JWC6|A0A0D8JWC6_COCIM	5
fam_005972	tr|A0A0E1RUR1|A0A0E1RUR1_COCIM	2
fam_005973	tr|A0A0E1RVD1|A0A0E1RVD1_COCIM	7
fam_005974	tr|A0A0E1RWA1|A0A0E1RWA1_COCIM	4
fam_005975	tr|A0A0E1S005|A0A0E1S005_COCIM	4
fam_005976	tr|J3K5Y6|J3K5Y6_COCIM	2
fam_005977	tr|J3K6X9|J3K6X9_COCIM	3
fam_005978	tr|J3K7K3|J3K7K3_COCIM	5
fam_005979	tr|J3K7X5|J3K7X5_COCIM	3
fam_005980	tr|J3KB08|J3KB08_COCIM	2
fam_005981	tr|J3KBP1|J3KBP1_COCIM	2
fam_005982	tr|J3KD44|J3KD44_COCIM	5
fam_005983	tr|J3KET7|J3KET7_COCIM	2
fam_005984	tr|J3KFI1|J3KFI1_COCIM	1
fam_005985	tr|J3KG73|J3KG73_COCIM	2
fam_005986	tr|J3KGL9|J3KGL9_COCIM	5
fam_005987	tr|J3KGV0|J3KGV0_COCIM	4
fam_005988	tr|J3KIC0|J3KIC0_COCIM	2
fam_005989	tr|A0A0D8JU88|A0A0D8JU88_COCIM	4
fam_005990	tr|A0A0D8JUS3|A0A0D8JUS3_COCIM	5
fam_005991	tr|A0A0D8JVH4|A0A0D8JVH4_COCIM	5
fam_005992	tr|A0A0E1RW68|A0A0E1RW68_COCIM	2
fam_005993	tr|J3K7C3|J3K7C3_COCIM	4
fam_005994	tr|J3KC91|J3KC91_COCIM	2
fam_005995	tr|J3KCB1|J3KCB1_COCIM	5
fam_005996	tr|J3KFN0|J3KFN0_COCIM	3
fam_005997	tr|J3KHE5|J3KHE5_COCIM	16
fam_005998	tr|J3KIH1|J3KIH1_COCIM	5
fam_005999	tr|J3KIX4|J3KIX4_COCIM	3
fam_006000	tr|A0A0D8JSR1|A0A0D8JSR1_COCIM	2
fam_006001	tr|A0A0D8JU85|A0A0D8JU85_COCIM	13
fam_006002	tr|A0A0E1S137|A0A0E1S137_COCIM	2
fam_006003	tr|J3K6H6|J3K6H6_COCIM	3
fam_006004	tr|J3K7H7|J3K7H7_COCIM	5
fam_006005	tr|J3K8G0|J3K8G0_COCIM	5
fam_006006	tr|J3K9Q5|J3K9Q5_COCIM	3
fam_006007	tr|J3KAF4|J3KAF4_COCIM	2
fam_006008	tr|J3KC42|J3KC42_COCIM	5
fam_006009	tr|J3KDV9|J3KDV9_COCIM	4
fam_006010	tr|J3KJP5|J3KJP5_COCIM	2
fam_006011	tr|J3KJQ3|J3KJQ3_COCIM	5
fam_006012	tr|A0A0E1RVT3|A0A0E1RVT3_COCIM	3
fam_006013	tr|A0A0E1RWW8|A0A0E1RWW8_COCIM	2
fam_006014	tr|A0A0E1RYK7|A0A0E1RYK7_COCIM	2
fam_006015	tr|A0A0E1S081|A0A0E1S081_COCIM	6
fam_006016	tr|A0A0E1S1Y0|A0A0E1S1Y0_COCIM	2
fam_006017	tr|J3K1P5|J3K1P5_COCIM	2
fam_006018	tr|J3K3Q5|J3K3Q5_COCIM	5
fam_006019	tr|J3K4V2|J3K4V2_COCIM	5
fam_006020	tr|J3K799|J3K799_COCIM	5
fam_006021	tr|J3K9W2|J3K9W2_COCIM	5
fam_006022	tr|J3KC47|J3KC47_COCIM	3
fam_006023	tr|J3KCY0|J3KCY0_COCIM	5
fam_006024	tr|J3KDA5|J3KDA5_COCIM	5
fam_006025	tr|J3KE91|J3KE91_COCIM	3
fam_006026	tr|J3KEV0|J3KEV0_COCIM	4
fam_006027	tr|J3KGC2|J3KGC2_COCIM	2
fam_006028	tr|J3KI73|J3KI73_COCIM	4
fam_006029	tr|A0A0D8JTG3|A0A0D8JTG3_COCIM	4
fam_006030	tr|A0A0E1RWQ8|A0A0E1RWQ8_COCIM	2
fam_006031	tr|A0A0E1RXR2|A0A0E1RXR2_COCIM	5
fam_006032	tr|A0A0E1RXT5|A0A0E1RXT5_COCIM	4
fam_006033	tr|A0A0E1S1W4|A0A0E1S1W4_COCIM	5
fam_006034	tr|A0A0E1S274|A0A0E1S274_COCIM	4
fam_006035	sp|D2YW48|GST_COCIM	3
fam_006036	tr|J0HHG5|J0HHG5_COCIM	2
fam_006037	tr|J3K1R2|J3K1R2_COCIM	4
fam_006038	tr|J3K273|J3K273_COCIM	5
fam_006039	tr|J3K4Q0|J3K4Q0_COCIM	4
fam_006040	tr|J3K9F6|J3K9F6_COCIM	2
fam_006041	tr|J3KA40|J3KA40_COCIM	3
fam_006042	tr|J3KAP0|J3KAP0_COCIM	11
fam_006043	tr|J3KAZ4|J3KAZ4_COCIM	5
fam_006044	tr|J3KB16|J3KB16_COCIM	3
fam_006045	tr|J3KD10|J3KD10_COCIM	10
fam_006046	tr|J3KE93|J3KE93_COCIM	4
fam_006047	tr|J3KFU0|J3KFU0_COCIM	3
fam_006048	tr|J3KHG0|J3KHG0_COCIM	2
fam_006049	tr|J3KIG4|J3KIG4_COCIM	3
fam_006050	tr|J3KJK8|J3KJK8_COCIM	5
fam_006051	tr|J3KKI6|J3KKI6_COCIM	4
fam_006052	tr|A0A0D8JUI8|A0A0D8JUI8_COCIM	4
fam_006053	tr|A0A0D8JVT0|A0A0D8JVT0_COCIM	3
fam_006054	tr|A0A0D8JWW0|A0A0D8JWW0_COCIM	5
fam_006055	tr|A0A0E1RVD8|A0A0E1RVD8_COCIM	4
fam_006056	sp|A0A0E1RWL5|COCJ_COCIM	2
fam_006057	tr|A0A0E1RWQ7|A0A0E1RWQ7_COCIM	2
fam_006058	tr|A0A0E1RY34|A0A0E1RY34_COCIM	4
fam_006059	tr|A0A0E1RYT2|A0A0E1RYT2_COCIM	3
fam_006060	tr|J3K4L2|J3K4L2_COCIM	6
fam_006061	tr|J3K511|J3K511_COCIM	5
fam_006062	tr|J3K8H9|J3K8H9_COCIM	3
fam_006063	tr|J3K9E2|J3K9E2_COCIM	4
fam_006064	tr|J3KFW1|J3KFW1_COCIM	2
fam_006065	tr|J3KGI6|J3KGI6_COCIM	2
fam_006066	tr|J3KLD1|J3KLD1_COCIM	2
fam_006067	tr|J3KLH7|J3KLH7_COCIM	2
fam_006068	sp|Q1DW80|DCL2_COCIM	3
fam_006069	tr|A0A0E1RUG2|A0A0E1RUG2_COCIM	2
fam_006070	tr|A0A0E1RUK7|A0A0E1RUK7_COCIM	6
fam_006071	tr|A0A0E1RV96|A0A0E1RV96_COCIM	3
fam_006072	tr|A0A0E1RVX9|A0A0E1RVX9_COCIM	4
fam_006073	tr|J3K3I3|J3K3I3_COCIM	4
fam_006074	tr|J3K5Y8|J3K5Y8_COCIM	5
fam_006075	tr|J3K6U3|J3K6U3_COCIM	2
fam_006076	tr|J3K8J6|J3K8J6_COCIM	2
fam_006077	tr|J3KBC2|J3KBC2_COCIM	4
fam_006078	tr|J3KD11|J3KD11_COCIM	5
fam_006079	tr|J3KFC8|J3KFC8_COCIM	2
fam_006080	tr|J3KGU4|J3KGU4_COCIM	2
fam_006081	tr|J3KHS2|J3KHS2_COCIM	4
fam_006082	tr|J3KK04|J3KK04_COCIM	4
fam_006083	tr|J3KK83|J3KK83_COCIM	5
fam_006084	sp|Q1EBC4|NOP16_COCIM	4
fam_006085	tr|A0A0D8JVI2|A0A0D8JVI2_COCIM	2
fam_006086	tr|A0A0D8JVN0|A0A0D8JVN0_COCIM	2
fam_006087	tr|A0A0E1RWQ6|A0A0E1RWQ6_COCIM	3
fam_006088	tr|A0A0E1S357|A0A0E1S357_COCIM	3
fam_006089	tr|A0A0E1S4A0|A0A0E1S4A0_COCIM	3
fam_006090	tr|J3K1Z8|J3K1Z8_COCIM	2
fam_006091	tr|J3K433|J3K433_COCIM	6
fam_006092	tr|J3K178|J3K178_COCIM	2
fam_006093	tr|J3K8R5|J3K8R5_COCIM	5
fam_006094	tr|J3KCP3|J3KCP3_COCIM	4
fam_006095	tr|J3KFT0|J3KFT0_COCIM	8
fam_006096	tr|J3KIC5|J3KIC5_COCIM	4
fam_006097	tr|J3KMB3|J3KMB3_COCIM	5
fam_006098	tr|A0A0E1RUR5|A0A0E1RUR5_COCIM	3
fam_006099	tr|F9WZ72|F9WZ72_ZYMTI	5
