family_index	representative_id	n_members
fam_005186	tr|J9VQV6|J9VQV6_CRYN9	2
fam_005187	tr|J9VSB4|J9VSB4_CRYN9	3
fam_005188	tr|J9VU46|J9VU46_CRYN9	3
fam_005189	tr|J9VUK7|J9VUK7_CRYN9	6
fam_005190	tr|J9VX31|J9VX31_CRYN9	4
fam_005191	tr|J9W0T0|J9W0T0_CRYN9	4
fam_005192	tr|Q85SZ5|Q85SZ5_CRYN9	2
fam_005193	tr|J9VFE3|J9VFE3_CRYN9	2
fam_005194	tr|J9VFJ2|J9VFJ2_CRYN9	2
fam_005195	tr|J9VK86|J9VK86_CRYN9	2
fam_005196	tr|J9VKI0|J9VKI0_CRYN9	3
fam_005197	tr|J9VKI8|J9VKI8_CRYN9	5
fam_005198	tr|J9VLM2|J9VLM2_CRYN9	4
fam_005199	tr|J9VX46|J9VX46_CRYN9	2
fam_005200	tr|J9VYH6|J9VYH6_CRYN9	3
fam_005201	tr|J9W3M1|J9W3M1_CRYN9	1
fam_005202	tr|J9VLB0|J9VLB0_CRYN9	2
fam_005203	tr|J9VED8|J9VED8_CRYN9	4
fam_005204	tr|J9VHT7|J9VHT7_CRYN9	1
fam_005205	tr|J9VRP1|J9VRP1_CRYN9	1
fam_005206	tr|J9VI26|J9VI26_CRYN9	3
fam_005207	tr|J9VNR5|J9VNR5_CRYN9	3
fam_005208	tr|J9VQ42|J9VQ42_CRYN9	3
fam_005209	tr|J9VRP5|J9VRP5_CRYN9	2
fam_005210	tr|J9VY27|J9VY27_CRYN9	6
fam_005211	tr|J9VFS1|J9VFS1_CRYN9	13
fam_005212	tr|J9VFV3|J9VFV3_CRYN9	10
fam_005213	tr|J9VG93|J9VG93_CRYN9	3
fam_005214	tr|J9VIN6|J9VIN6_CRYN9	3
fam_005215	tr|J9VUH0|J9VUH0_CRYN9	3
fam_005216	tr|J9VX60|J9VX60_CRYN9	1
fam_005217	tr|J9VY87|J9VY87_CRYN9	2
fam_005218	tr|J9VYB9|J9VYB9_CRYN9	2
fam_005219	tr|J9VYK4|J9VYK4_CRYN9	6
fam_005220	tr|J9VFS3|J9VFS3_CRYN9	3
fam_005221	tr|J9VH55|J9VH55_CRYN9	6
fam_005222	tr|J9VJM7|J9VJM7_CRYN9	2
fam_005223	tr|J9VM47|J9VM47_CRYN9	4
fam_005224	tr|J9VN73|J9VN73_CRYN9	2
fam_005225	tr|J9VN88|J9VN88_CRYN9	2
fam_005226	tr|J9VPZ7|J9VPZ7_CRYN9	6
fam_005227	tr|J9VQS7|J9VQS7_CRYN9	1
fam_005228	tr|J9VNS6|J9VNS6_CRYN9	1
fam_005229	sp|J9VQV8|URE4_CRYN9	2
fam_005230	tr|J9VUW7|J9VUW7_CRYN9	1
fam_005231	tr|J9VKE6|J9VKE6_CRYN9	1
fam_005232	tr|J9W0X0|J9W0X0_CRYN9	4
fam_005233	tr|J9W122|J9W122_CRYN9	2
fam_005234	sp|J9VDQ4|VCX1_CRYN9	1
fam_005235	tr|J9VHY9|J9VHY9_CRYN9	1
fam_005236	tr|J9VF68|J9VF68_CRYN9	5
fam_005237	tr|J9VL37|J9VL37_CRYN9	3
fam_005238	tr|J9VNB9|J9VNB9_CRYN9	11
fam_005239	tr|J9VPQ5|J9VPQ5_CRYN9	6
fam_005240	tr|J9VT09|J9VT09_CRYN9	6
fam_005241	tr|J9VUU8|J9VUU8_CRYN9	9
fam_005242	tr|J9VW99|J9VW99_CRYN9	1
fam_005243	tr|J9W2X7|J9W2X7_CRYN9	1
fam_005244	tr|J9VHW8|J9VHW8_CRYN9	5
fam_005245	tr|J9VKP0|J9VKP0_CRYN9	2
fam_005246	tr|J9VLD4|J9VLD4_CRYN9	2
fam_005247	tr|J9VM07|J9VM07_CRYN9	2
fam_005248	tr|J9VNI2|J9VNI2_CRYN9	2
fam_005249	tr|J9VT12|J9VT12_CRYN9	5
fam_005250	tr|J9VVI8|J9VVI8_CRYN9	2
fam_005251	tr|S2JDP3|S2JDP3_MUCC1	9
fam_005252	tr|S2JEK7|S2JEK7_MUCC1	2
fam_005253	tr|S2JJY7|S2JJY7_MUCC1	2
fam_005254	tr|S2JLT9|S2JLT9_MUCC1	2
fam_005255	tr|S2JLW0|S2JLW0_MUCC1	2
fam_005256	tr|S2JPM5|S2JPM5_MUCC1	3
fam_005257	tr|S2JVK9|S2JVK9_MUCC1	4
fam_005258	tr|S2K408|S2K408_MUCC1	3
fam_005259	tr|S2K9U8|S2K9U8_MUCC1	4
fam_005260	tr|S2KE81|S2KE81_MUCC1	18
fam_005261	tr|S2KF88|S2KF88_MUCC1	4
fam_005262	tr|S2IYX5|S2IYX5_MUCC1	1
fam_005263	tr|S2JUV1|S2JUV1_MUCC1	1
fam_005264	tr|S2J1J7|S2J1J7_MUCC1	2
fam_005265	tr|S2J385|S2J385_MUCC1	13
fam_005266	tr|S2J6P8|S2J6P8_MUCC1	9
fam_005267	tr|S2JGB5|S2JGB5_MUCC1	6
fam_005268	tr|S2JRS2|S2JRS2_MUCC1	2
fam_005269	tr|S2JXM4|S2JXM4_MUCC1	7
fam_005270	tr|S2K196|S2K196_MUCC1	3
fam_005271	tr|S2K5G7|S2K5G7_MUCC1	9
fam_005272	tr|S2K5U8|S2K5U8_MUCC1	1
fam_005273	tr|S2KC58|S2KC58_MUCC1	1
fam_005274	tr|S2K8Q8|S2K8Q8_MUCC1	2
fam_005275	tr|S2KH11|S2KH11_MUCC1	3
fam_005276	sp|P38137|FAT2_YEAST	3
fam_005277	sp|P38795|NADE_YEAST	6
fam_005278	sp|P38961|RRP8_YEAST	3
fam_005279	sp|P43540|YFG4_YEAST	2
fam_005280	sp|Q08268|MCH4_YEAST	1
fam_005281	sp|Q08777|MCH5_YEAST	1
fam_005282	sp|P06197|PIS_YEAST	5
fam_005283	sp|P0CX18|YA066_YEAST	2
fam_005284	sp|P0CX61|YF21A_YEAST	43
fam_005285	sp|P32939|YPT7_YEAST	32
fam_005286	tr|S2JCM1|S2JCM1_MUCC1	42
fam_005287	sp|P38203|LSM2_YEAST	4
fam_005288	sp|P42949|TIM16_YEAST	4
fam_005289	sp|P53124|PCL10_YEAST	1
fam_005290	sp|Q08966|PCL8_YEAST	1
fam_005291	sp|P53329|YG5Q_YEAST	1
fam_005292	sp|Q03559|YM8V_YEAST	1
fam_005293	sp|P0C5R9|RNK_YEAST	4
fam_005294	sp|P18961|YPK2_YEAST	1
fam_005295	sp|P12688|YPK1_YEAST	1
fam_005296	sp|P23833|SCO1_YEAST	1
fam_005297	sp|P38072|SCO2_YEAST	1
fam_005298	sp|P26570|PPZ1_YEAST	1
fam_005299	sp|P33329|PPZ2_YEAST	1
fam_005300	sp|P37012|PGM2_YEAST	7
fam_005301	sp|P38041|BOI1_YEAST	1
fam_005302	sp|P39969|BOI2_YEAST	1
fam_005303	sp|P38085|TAT1_YEAST	18
fam_005304	sp|P38630|RFC1_YEAST	6
fam_005305	sp|P38765|YHI9_YEAST	2
fam_005306	sp|P45978|SCD6_YEAST	4
fam_005307	sp|P50111|ZDS1_YEAST	1
fam_005308	sp|P54786|ZDS2_YEAST	1
fam_005309	sp|P52867|PMT5_YEAST	17
fam_005310	sp|P53819|YRF16_YEAST	9
fam_005311	sp|P87284|PMP3_YEAST	6
fam_005312	sp|Q03482|CTPP2_YEAST	2
fam_005313	sp|Q12207|NCE2_YEAST	1
fam_005314	sp|P53279|FHN1_YEAST	1
fam_005315	sp|Q12246|LCB4_YEAST	1
fam_005316	sp|Q06147|LCB5_YEAST	1
fam_005317	sp|P00128|QCR7_YEAST	6
fam_005318	sp|P14741|EI2BA_YEAST	3
fam_005319	sp|P38624|PSB1_YEAST	6
fam_005320	sp|P38717|SIP3_YEAST	1
fam_005321	sp|P38851|LAM1_YEAST	1
fam_005322	sp|P39563|YAN4_YEAST	2
fam_005323	sp|Q02336|ADA2_YEAST	2
fam_005324	sp|Q06144|ORM2_YEAST	1
fam_005325	sp|P53224|ORM1_YEAST	1
fam_005326	sp|Q08909|YO385_YEAST	2
fam_005327	sp|Q12476|AIR2_YEAST	1
fam_005328	sp|P40507|AIR1_YEAST	1
fam_005329	sp|P23254|TKT1_YEAST	10
fam_005330	sp|P37262|SOL2_YEAST	1
fam_005331	sp|P50278|SOL1_YEAST	1
fam_005332	sp|P38075|PDX3_YEAST	4
fam_005333	sp|P38764|RPN1_YEAST	5
fam_005334	sp|P42222|ERR3_YEAST	11
fam_005335	sp|P81451|ATP19_YEAST	2
fam_005336	sp|Q02207|FOX2_YEAST	3
fam_005337	sp|Q3E785|SDHF1_YEAST	3
fam_005338	sp|P32836|GSP2_YEAST	6
fam_005339	sp|P36024|SIS2_YEAST	1
fam_005340	sp|Q08438|VHS3_YEAST	1
fam_005341	sp|P38523|GRPE_YEAST	5
fam_005342	sp|P47088|GPI14_YEAST	5
fam_005343	sp|Q06449|PIN3_YEAST	1
fam_005344	sp|P53281|LSB1_YEAST	1
fam_005345	sp|Q07986|YL036_YEAST	2
fam_005346	sp|Q12442|IZH2_YEAST	6
fam_005347	sp|P33749|MSN4_YEAST	1
fam_005348	sp|P33748|MSN2_YEAST	1
fam_005349	sp|P39936|IF4F2_YEAST	1
fam_005350	sp|P39935|IF4F1_YEAST	1
fam_005351	sp|P41058|RS29B_YEAST	7
fam_005352	sp|P41939|IDHC_YEAST	9
fam_005353	sp|P53036|SAP4_YEAST	1
fam_005354	sp|P43612|SA155_YEAST	1
fam_005355	sp|Q03667|MIX17_YEAST	5
fam_005356	sp|Q04116|YHP1_YEAST	1
fam_005357	sp|P34161|YOX1_YEAST	1
fam_005358	sp|Q9ZZW7|MBI3_YEAST	2
fam_005359	sp|P19097|FAS2_YEAST	3
fam_005360	sp|P36085|STB6_YEAST	1
fam_005361	sp|P46679|STB2_YEAST	1
fam_005362	sp|P40414|TPM2_YEAST	1
fam_005363	sp|P17536|TPM1_YEAST	1
fam_005364	sp|P53010|PAN2_YEAST	6
fam_005365	sp|P53241|VHT1_YEAST	1
fam_005366	sp|P39709|SEO1_YEAST	1
fam_005367	sp|P53727|BUD17_YEAST	8
fam_005368	sp|P53832|WSC2_YEAST	1
fam_005369	sp|Q12215|WSC3_YEAST	1
fam_005370	sp|P53976|YNB8_YEAST	2
fam_005371	sp|Q12463|TRM11_YEAST	5
fam_005372	sp|P06174|HEM4_YEAST	4
fam_005373	sp|P12683|HMDH1_YEAST	3
fam_005374	sp|P25371|ADP1_YEAST	7
fam_005375	sp|P25560|RER1_YEAST	5
fam_005376	sp|P29311|BMH1_YEAST	11
fam_005377	sp|P38713|OSH3_YEAST	2
fam_005378	sp|P38999|LYS9_YEAST	4
fam_005379	sp|P39684|PES4_YEAST	1
fam_005380	sp|P38760|MIP6_YEAST	1
fam_005381	sp|P53378|TBG_YEAST	6
fam_005382	sp|P53970|EFM6_YEAST	3
fam_005383	sp|P57744|TIM8_YEAST	6
fam_005384	sp|Q08647|PUS7_YEAST	3
fam_005385	sp|Q12690|RL13A_YEAST	8
fam_005386	tr|J9VE30|J9VE30_CRYN9	2
fam_005387	tr|J9VFB3|J9VFB3_CRYN9	2
fam_005388	tr|J9VL43|J9VL43_CRYN9	3
fam_005389	tr|J9VMT3|J9VMT3_CRYN9	6
fam_005390	tr|J9VQE1|J9VQE1_CRYN9	2
fam_005391	tr|J9VR14|J9VR14_CRYN9	2
fam_005392	tr|J9VZS2|J9VZS2_CRYN9	9
fam_005393	tr|J9VH19|J9VH19_CRYN9	3
fam_005394	tr|J9VIB2|J9VIB2_CRYN9	5
fam_005395	tr|J9VJH4|J9VJH4_CRYN9	3
fam_005396	tr|J9VKV6|J9VKV6_CRYN9	2
fam_005397	tr|J9VTZ8|J9VTZ8_CRYN9	1
fam_005398	tr|J9VLF4|J9VLF4_CRYN9	2
fam_005399	tr|J9VN57|J9VN57_CRYN9	2
fam_005400	tr|J9VQS3|J9VQS3_CRYN9	2
fam_005401	tr|J9VUG3|J9VUG3_CRYN9	1
fam_005402	tr|J9VXG0|J9VXG0_CRYN9	1
fam_005403	tr|J9VUL7|J9VUL7_CRYN9	1
fam_005404	tr|J9VXM6|J9VXM6_CRYN9	1
fam_005405	tr|J9VUT1|J9VUT1_CRYN9	3
fam_005406	tr|J9W0N0|J9W0N0_CRYN9	2
fam_005407	tr|J9VF67|J9VF67_CRYN9	1
fam_005408	tr|J9VVU0|J9VVU0_CRYN9	1
fam_005409	tr|J9VVS7|J9VVS7_CRYN9	4
fam_005410	tr|J9W3A6|J9W3A6_CRYN9	2
fam_005411	tr|J9VFG8|J9VFG8_CRYN9	5
fam_005412	tr|J9VHK7|J9VHK7_CRYN9	7
fam_005413	tr|J9VHR6|J9VHR6_CRYN9	3
fam_005414	tr|J9VNM4|J9VNM4_CRYN9	2
fam_005415	tr|J9VPK8|J9VPK8_CRYN9	2
fam_005416	tr|J9VUF1|J9VUF1_CRYN9	2
fam_005417	tr|J9VUM8|J9VUM8_CRYN9	2
fam_005418	tr|J9W230|J9W230_CRYN9	4
fam_005419	tr|Q85T00|Q85T00_CRYN9	3
fam_005420	tr|J9VMR6|J9VMR6_CRYN9	3
fam_005421	tr|J9VQA6|J9VQA6_CRYN9	2
fam_005422	tr|J9VUS9|J9VUS9_CRYN9	3
fam_005423	tr|J9VV86|J9VV86_CRYN9	1
fam_005424	tr|J9VSA5|J9VSA5_CRYN9	1
fam_005425	tr|J9VZB2|J9VZB2_CRYN9	2
fam_005426	tr|J9W2Q7|J9W2Q7_CRYN9	2
fam_005427	tr|J9VFQ4|J9VFQ4_CRYN9	2
fam_005428	tr|J9VHV3|J9VHV3_CRYN9	2
fam_005429	tr|J9VJ51|J9VJ51_CRYN9	2
fam_005430	tr|J9VJD2|J9VJD2_CRYN9	3
fam_005431	sp|Q9P7E0|QCR10_SCHPO	1
fam_005432	tr|J9VMA6|J9VMA6_CRYN9	7
fam_005433	tr|J9VQP4|J9VQP4_CRYN9	2
fam_005434	tr|J9VSN3|J9VSN3_CRYN9	2
fam_005435	tr|J9VUR2|J9VUR2_CRYN9	3
fam_005436	tr|J9VZW2|J9VZW2_CRYN9	2
fam_005437	tr|J9W1G8|J9W1G8_CRYN9	2
fam_005438	tr|J9VDI6|J9VDI6_CRYN9	2
fam_005439	tr|J9VFW8|J9VFW8_CRYN9	2
fam_005440	tr|J9VI50|J9VI50_CRYN9	5
fam_005441	tr|J9VJ86|J9VJ86_CRYN9	3
fam_005442	tr|J9VMS5|J9VMS5_CRYN9	5
fam_005443	tr|J9VNA8|J9VNA8_CRYN9	28
fam_005444	tr|J9VTC1|J9VTC1_CRYN9	10
fam_005445	tr|J9VU76|J9VU76_CRYN9	2
fam_005446	tr|J9VYU5|J9VYU5_CRYN9	2
fam_005447	tr|J9W0L8|J9W0L8_CRYN9	2
fam_005448	tr|T2BQC9|T2BQC9_CRYN9	2
fam_005449	tr|J9VDS3|J9VDS3_CRYN9	2
fam_005450	tr|J9VF55|J9VF55_CRYN9	2
fam_005451	tr|J9VH51|J9VH51_CRYN9	3
fam_005452	tr|J9VK96|J9VK96_CRYN9	2
fam_005453	tr|J9VKT9|J9VKT9_CRYN9	2
fam_005454	tr|J9VPN6|J9VPN6_CRYN9	2
fam_005455	tr|J9VR24|J9VR24_CRYN9	1
fam_005456	tr|J9W1L1|J9W1L1_CRYN9	1
fam_005457	tr|J9VSC4|J9VSC4_CRYN9	8
fam_005458	tr|J9VT75|J9VT75_CRYN9	9
fam_005459	tr|J9VUH9|J9VUH9_CRYN9	3
fam_005460	tr|J9VW74|J9VW74_CRYN9	6
fam_005461	tr|J9VWX8|J9VWX8_CRYN9	1
fam_005462	tr|J9VUI7|J9VUI7_CRYN9	1
fam_005463	tr|S2J073|S2J073_MUCC1	3
fam_005464	tr|S2J167|S2J167_MUCC1	5
fam_005465	tr|S2J1U4|S2J1U4_MUCC1	3
fam_005466	tr|S2J8U4|S2J8U4_MUCC1	3
fam_005467	tr|S2JE78|S2JE78_MUCC1	8
fam_005468	tr|S2JHD4|S2JHD4_MUCC1	1
fam_005469	tr|S2K5E6|S2K5E6_MUCC1	1
fam_005470	tr|S2JMJ5|S2JMJ5_MUCC1	5
fam_005471	tr|S2JMN9|S2JMN9_MUCC1	2
fam_005472	tr|S2JRZ0|S2JRZ0_MUCC1	4
fam_005473	tr|S2JTM4|S2JTM4_MUCC1	6
fam_005474	tr|S2JUH1|S2JUH1_MUCC1	4
fam_005475	tr|S2J0B2|S2J0B2_MUCC1	3
fam_005476	tr|S2J3B5|S2J3B5_MUCC1	2
fam_005477	tr|S2J3S5|S2J3S5_MUCC1	5
fam_005478	tr|S2J4K9|S2J4K9_MUCC1	1
fam_005479	tr|S2JQD7|S2JQD7_MUCC1	1
fam_005480	tr|S2J731|S2J731_MUCC1	5
fam_005481	tr|S2JEH8|S2JEH8_MUCC1	3
fam_005482	tr|S2JG28|S2JG28_MUCC1	3
fam_005483	tr|S2JHX3|S2JHX3_MUCC1	1
fam_005484	tr|S2JQT9|S2JQT9_MUCC1	2
fam_005485	tr|S2JID2|S2JID2_MUCC1	1
fam_005486	tr|S2K1L8|S2K1L8_MUCC1	1
fam_005487	tr|S2JVV6|S2JVV6_MUCC1	3
fam_005488	tr|S2JX52|S2JX52_MUCC1	2
fam_005489	tr|S2K0V9|S2K0V9_MUCC1	3
fam_005490	tr|S2K694|S2K694_MUCC1	5
fam_005491	tr|S2KA97|S2KA97_MUCC1	2
fam_005492	tr|S2KIY6|S2KIY6_MUCC1	5
fam_005493	tr|S2J4Q1|S2J4Q1_MUCC1	8
fam_005494	tr|S2JG49|S2JG49_MUCC1	6
fam_005495	tr|S2JHB9|S2JHB9_MUCC1	6
fam_005496	tr|S2JLX1|S2JLX1_MUCC1	3
fam_005497	tr|S2JX23|S2JX23_MUCC1	11
fam_005498	tr|S2JZX5|S2JZX5_MUCC1	5
fam_005499	tr|S2K753|S2K753_MUCC1	1
fam_005500	tr|S2JFI8|S2JFI8_MUCC1	1
fam_005501	tr|S2K8C9|S2K8C9_MUCC1	3
fam_005502	tr|S2IXA4|S2IXA4_MUCC1	2
fam_005503	tr|S2J8D2|S2J8D2_MUCC1	1
fam_005504	tr|S2JCX1|S2JCX1_MUCC1	1
fam_005505	tr|S2JBE3|S2JBE3_MUCC1	6
fam_005506	tr|S2JDF7|S2JDF7_MUCC1	3
fam_005507	tr|S2JKI7|S2JKI7_MUCC1	1
fam_005508	tr|S2JIC6|S2JIC6_MUCC1	1
fam_005509	tr|S2JN38|S2JN38_MUCC1	5
fam_005510	tr|S2K0M3|S2K0M3_MUCC1	5
fam_005511	tr|S2K7H1|S2K7H1_MUCC1	6
fam_005512	tr|S2K9F2|S2K9F2_MUCC1	1
fam_005513	tr|S2J9M0|S2J9M0_MUCC1	1
fam_005514	tr|S2KBZ0|S2KBZ0_MUCC1	2
fam_005515	tr|S2IV27|S2IV27_MUCC1	1
fam_005516	tr|S2J1R9|S2J1R9_MUCC1	1
fam_005517	tr|S2IZ85|S2IZ85_MUCC1	2
fam_005518	tr|S2KGZ9|S2KGZ9_MUCC1	1
fam_005519	tr|S2J0H4|S2J0H4_MUCC1	4
fam_005520	tr|S2J625|S2J625_MUCC1	2
fam_005521	tr|S2J6U0|S2J6U0_MUCC1	2
fam_005522	tr|S2JB95|S2JB95_MUCC1	1
fam_005523	tr|S2JFW1|S2JFW1_MUCC1	1
fam_005524	tr|S2JM27|S2JM27_MUCC1	6
fam_005525	tr|S2JQH9|S2JQH9_MUCC1	3
fam_005526	tr|S2JR97|S2JR97_MUCC1	10
fam_005527	tr|S2JRA9|S2JRA9_MUCC1	6
fam_005528	tr|S2JW47|S2JW47_MUCC1	2
fam_005529	tr|S2KAD6|S2KAD6_MUCC1	34
fam_005530	tr|S2KH60|S2KH60_MUCC1	4
fam_005531	tr|S2KI27|S2KI27_MUCC1	4
fam_005532	tr|S2IYR6|S2IYR6_MUCC1	1
fam_005533	tr|S2JSS6|S2JSS6_MUCC1	1
fam_005534	tr|S2JAX6|S2JAX6_MUCC1	3
fam_005535	tr|S2JDT3|S2JDT3_MUCC1	5
fam_005536	tr|S2JGE1|S2JGE1_MUCC1	1
fam_005537	tr|S2JBK1|S2JBK1_MUCC1	1
fam_005538	tr|S2JH01|S2JH01_MUCC1	1
fam_005539	tr|S2JTS7|S2JTS7_MUCC1	1
fam_005540	tr|S2JH12|S2JH12_MUCC1	1
fam_005541	tr|S2JEQ6|S2JEQ6_MUCC1	1
fam_005542	tr|S2JI61|S2JI61_MUCC1	1
fam_005543	tr|S2KKU2|S2KKU2_MUCC1	1
fam_005544	tr|S2JRM9|S2JRM9_MUCC1	3
fam_005545	tr|S2JWX0|S2JWX0_MUCC1	4
fam_005546	tr|S2JYY5|S2JYY5_MUCC1	1
fam_005547	tr|S2JAT6|S2JAT6_MUCC1	1
fam_005548	tr|S2JZS2|S2JZS2_MUCC1	5
fam_005549	tr|S2K2R5|S2K2R5_MUCC1	3
fam_005550	tr|S2K9P0|S2K9P0_MUCC1	2
fam_005551	tr|S2KCR0|S2KCR0_MUCC1	1
fam_005552	tr|S2JK02|S2JK02_MUCC1	1
fam_005553	tr|S2KEQ4|S2KEQ4_MUCC1	6
fam_005554	tr|S2J3H9|S2J3H9_MUCC1	4
fam_005555	tr|S2JAF0|S2JAF0_MUCC1	2
fam_005556	tr|S2JGV5|S2JGV5_MUCC1	2
fam_005557	tr|S2JJ86|S2JJ86_MUCC1	4
fam_005558	tr|S2JJN6|S2JJN6_MUCC1	9
fam_005559	tr|S2JK77|S2JK77_MUCC1	1
fam_005560	tr|S2J9I9|S2J9I9_MUCC1	2
fam_005561	tr|S2JKP5|S2JKP5_MUCC1	1
fam_005562	tr|S2KAQ6|S2KAQ6_MUCC1	1
fam_005563	tr|S2JW78|S2JW78_MUCC1	5
fam_005564	tr|S2K611|S2K611_MUCC1	3
fam_005565	tr|S2K784|S2K784_MUCC1	2
fam_005566	tr|S2JBR1|S2JBR1_MUCC1	1
fam_005567	tr|S2KAN1|S2KAN1_MUCC1	2
fam_005568	tr|S2J6A1|S2J6A1_MUCC1	3
fam_005569	tr|S2J9E6|S2J9E6_MUCC1	4
fam_005570	tr|S2J9T1|S2J9T1_MUCC1	5
fam_005571	tr|S2JAJ8|S2JAJ8_MUCC1	11
fam_005572	tr|S2JDM6|S2JDM6_MUCC1	4
fam_005573	tr|S2JQ58|S2JQ58_MUCC1	1
fam_005574	tr|S2K6U4|S2K6U4_MUCC1	1
fam_005575	tr|S2JR26|S2JR26_MUCC1	4
fam_005576	tr|S2JYH6|S2JYH6_MUCC1	3
fam_005577	tr|S2KDN5|S2KDN5_MUCC1	7
fam_005578	tr|S2KGI3|S2KGI3_MUCC1	1
fam_005579	tr|S2J867|S2J867_MUCC1	1
fam_005580	tr|S2IYA3|S2IYA3_MUCC1	6
fam_005581	tr|S2J3U6|S2J3U6_MUCC1	2
fam_005582	tr|S2J4C1|S2J4C1_MUCC1	7
fam_005583	tr|S2J6Q9|S2J6Q9_MUCC1	1
fam_005584	tr|S2K4Y7|S2K4Y7_MUCC1	1
fam_005585	tr|S2JA13|S2JA13_MUCC1	1
fam_005586	tr|S2K6U8|S2K6U8_MUCC1	1
fam_005587	tr|S2JC13|S2JC13_MUCC1	2
fam_005588	tr|S2JCA0|S2JCA0_MUCC1	5
fam_005589	tr|S2JK83|S2JK83_MUCC1	2
fam_005590	tr|S2JN30|S2JN30_MUCC1	2
fam_005591	tr|S2JP57|S2JP57_MUCC1	1
fam_005592	tr|S2KA31|S2KA31_MUCC1	1
fam_005593	tr|S2JPY4|S2JPY4_MUCC1	4
fam_005594	tr|S2JW71|S2JW71_MUCC1	3
fam_005595	tr|S2K5Y7|S2K5Y7_MUCC1	2
fam_005596	tr|S2IXS4|S2IXS4_MUCC1	1
fam_005597	tr|S2K2Z4|S2K2Z4_MUCC1	1
fam_005598	tr|S2J7S9|S2J7S9_MUCC1	5
fam_005599	tr|S2J814|S2J814_MUCC1	2
fam_005600	tr|S2J969|S2J969_MUCC1	1
fam_005601	tr|S2JHM4|S2JHM4_MUCC1	1
fam_005602	tr|S2JC08|S2JC08_MUCC1	2
fam_005603	tr|S2JES7|S2JES7_MUCC1	2
fam_005604	tr|S2JJE2|S2JJE2_MUCC1	1
fam_005605	tr|S2JG60|S2JG60_MUCC1	1
fam_005606	tr|S2JJE6|S2JJE6_MUCC1	1
fam_005607	tr|S2IXK1|S2IXK1_MUCC1	1
fam_005608	tr|S2JMG9|S2JMG9_MUCC1	2
fam_005609	tr|S2JNL2|S2JNL2_MUCC1	2
fam_005610	tr|S2JQ63|S2JQ63_MUCC1	4
fam_005611	tr|S2JT88|S2JT88_MUCC1	2
fam_005612	tr|S2JUT2|S2JUT2_MUCC1	3
fam_005613	tr|S2JV72|S2JV72_MUCC1	6
fam_005614	tr|S2KH78|S2KH78_MUCC1	2
fam_005615	tr|S2IZL0|S2IZL0_MUCC1	2
fam_005616	tr|S2J1G4|S2J1G4_MUCC1	2
fam_005617	tr|S2J262|S2J262_MUCC1	4
fam_005618	tr|S2J2W7|S2J2W7_MUCC1	3
fam_005619	tr|S2J3U0|S2J3U0_MUCC1	2
fam_005620	tr|S2J3Z9|S2J3Z9_MUCC1	3
fam_005621	tr|S2J768|S2J768_MUCC1	2
fam_005622	tr|S2JCX7|S2JCX7_MUCC1	2
fam_005623	tr|S2JDT1|S2JDT1_MUCC1	1
fam_005624	tr|S2KIQ2|S2KIQ2_MUCC1	1
fam_005625	tr|S2JFR8|S2JFR8_MUCC1	2
fam_005626	tr|S2JGA8|S2JGA8_MUCC1	3
fam_005627	tr|S2JLJ8|S2JLJ8_MUCC1	5
fam_005628	tr|S2JN45|S2JN45_MUCC1	4
fam_005629	tr|S2JNT2|S2JNT2_MUCC1	1
fam_005630	tr|S2J2P6|S2J2P6_MUCC1	1
fam_005631	tr|S2JRP9|S2JRP9_MUCC1	2
fam_005632	tr|S2JSE8|S2JSE8_MUCC1	3
fam_005633	tr|S2JY18|S2JY18_MUCC1	7
fam_005634	tr|S2JY67|S2JY67_MUCC1	2
fam_005635	tr|S2JHT4|S2JHT4_MUCC1	1
fam_005636	tr|S2K0X3|S2K0X3_MUCC1	2
fam_005637	tr|S2K762|S2K762_MUCC1	8
fam_005638	tr|S2J613|S2J613_MUCC1	2
fam_005639	tr|S2J740|S2J740_MUCC1	10
fam_005640	tr|S2JFM0|S2JFM0_MUCC1	3
fam_005641	tr|S2JH54|S2JH54_MUCC1	1
fam_005642	tr|S2JRG8|S2JRG8_MUCC1	1
fam_005643	tr|S2K4N3|S2K4N3_MUCC1	3
fam_005644	sp|O14172|MET8_SCHPO	4
fam_005645	sp|O42978|LSM5_SCHPO	5
fam_005646	sp|O43001|SYJ1_SCHPO	5
fam_005647	sp|O59709|GIT7_SCHPO	2
fam_005648	sp|O74736|ING2_SCHPO	2
fam_005649	sp|O74886|YQE2_SCHPO	3
fam_005650	sp|P36587|NCPR_SCHPO	8
fam_005651	sp|P79064|RAD31_SCHPO	2
fam_005652	sp|P87015|ASPG1_SCHPO	9
fam_005653	sp|P87324|DPOD2_SCHPO	6
fam_005654	sp|Q09691|RF1M_SCHPO	6
fam_005655	sp|Q1MTQ9|NIP7_SCHPO	6
fam_005656	sp|Q9P7M5|NOP10_SCHPO	5
fam_005657	sp|Q9UR06|MMF2_SCHPO	15
fam_005658	sp|Q9UT23|MPH1_SCHPO	3
fam_005659	sp|Q9UTD1|YTH1_SCHPO	2
fam_005660	sp|O13629|LPLA_SCHPO	3
fam_005661	sp|O14137|G6PD3_SCHPO	9
fam_005662	sp|O59701|CYSK_SCHPO	13
fam_005663	sp|O74858|SYKM_SCHPO	10
fam_005664	sp|P32587|PYP3_SCHPO	2
fam_005665	sp|Q8TFG6|PPK18_SCHPO	1
