GROUP,Species,Strain,Protein,DNA,GFF3,Short,TaxonGroup
OUT,Candidatus Caenarcanaceae bacterium,MAG04988,CaMe_MAG04988.pep.fa,CaMe_MAG04988.dna.fa,CaMe_MAG04988.gff3,CaMe_MAG04988,no-fsp-in-name
OUT,Candidatus Caenarcanales bacterium,DT_14,CaMe_DT_14.pep.fa,CaMe_DT_14.dna.fa,CaMe_DT_14.gff3,CaMe_DT_14,no-fsp-in-name
OUT,Candidatus Galligastranaerophilus faecipullorum,ChiW23-1657,CaMe_ChiW231657.pep.fa,CaMe_ChiW231657.dna.fa,CaMe_ChiW231657.gff3,CaMe_ChiW231657,no-fsp-in-name
OUT,Candidatus Galligastranaerophilus gallistercoris,CHK123-4750,CaMe_CHK1234750.pep.fa,CaMe_CHK1234750.dna.fa,CaMe_CHK1234750.gff3,CaMe_CHK1234750,no-fsp-in-name
OUT,Candidatus Galligastranaerophilus intestinavium,CHK152-2871,CaMe_CHK1522871.pep.fa,CaMe_CHK1522871.dna.fa,CaMe_CHK1522871.gff3,CaMe_CHK1522871,no-fsp-in-name
OUT,Candidatus Galligastranaerophilus intestinigallinarum,CHK123-3438,CaMe_CHK1233438.pep.fa,CaMe_CHK1233438.dna.fa,CaMe_CHK1233438.gff3,CaMe_CHK1233438,no-fsp-in-name
OUT,Candidatus Gastranaerophilaceae bacterium,AMR_MDS_1254,CaMe_AMR_MDS_1254.pep.fa,CaMe_AMR_MDS_1254.dna.fa,CaMe_AMR_MDS_1254.gff3,CaMe_AMR_MDS_1254,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium,UMGS1079,CaMe_UMGS1079.pep.fa,CaMe_UMGS1079.dna.fa,CaMe_UMGS1079.gff3,CaMe_UMGS1079,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_1,HUM_1,CaMe_HUM_1.pep.fa,CaMe_HUM_1.dna.fa,CaMe_HUM_1.gff3,CaMe_HUM_1,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_10,HUM_10,CaMe_HUM_10.pep.fa,CaMe_HUM_10.dna.fa,CaMe_HUM_10.gff3,CaMe_HUM_10,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_11,HUM_11,CaMe_HUM_11.pep.fa,CaMe_HUM_11.dna.fa,CaMe_HUM_11.gff3,CaMe_HUM_11,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_12,HUM_12,CaMe_HUM_12.pep.fa,CaMe_HUM_12.dna.fa,CaMe_HUM_12.gff3,CaMe_HUM_12,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_13,HUM_13,CaMe_HUM_13.pep.fa,CaMe_HUM_13.dna.fa,CaMe_HUM_13.gff3,CaMe_HUM_13,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_14,HUM_14,CaMe_HUM_14.pep.fa,CaMe_HUM_14.dna.fa,CaMe_HUM_14.gff3,CaMe_HUM_14,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_15,HUM_15,CaMe_HUM_15.pep.fa,CaMe_HUM_15.dna.fa,CaMe_HUM_15.gff3,CaMe_HUM_15,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_16,HUM_16,CaMe_HUM_16.pep.fa,CaMe_HUM_16.dna.fa,CaMe_HUM_16.gff3,CaMe_HUM_16,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_17,HUM_17,CaMe_HUM_17.pep.fa,CaMe_HUM_17.dna.fa,CaMe_HUM_17.gff3,CaMe_HUM_17,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_18,HUM_18,CaMe_HUM_18.pep.fa,CaMe_HUM_18.dna.fa,CaMe_HUM_18.gff3,CaMe_HUM_18,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_19,HUM_19,CaMe_HUM_19.pep.fa,CaMe_HUM_19.dna.fa,CaMe_HUM_19.gff3,CaMe_HUM_19,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_2,HUM_2,CaMe_HUM_2.pep.fa,CaMe_HUM_2.dna.fa,CaMe_HUM_2.gff3,CaMe_HUM_2,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_20,HUM_20,CaMe_HUM_20.pep.fa,CaMe_HUM_20.dna.fa,CaMe_HUM_20.gff3,CaMe_HUM_20,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_21,HUM_21,CaMe_HUM_21.pep.fa,CaMe_HUM_21.dna.fa,CaMe_HUM_21.gff3,CaMe_HUM_21,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_22,HUM_22,CaMe_HUM_22.pep.fa,CaMe_HUM_22.dna.fa,CaMe_HUM_22.gff3,CaMe_HUM_22,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_23,HUM_23,CaMe_HUM_23.pep.fa,CaMe_HUM_23.dna.fa,CaMe_HUM_23.gff3,CaMe_HUM_23,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_3,HUM_3,CaMe_HUM_3.pep.fa,CaMe_HUM_3.dna.fa,CaMe_HUM_3.gff3,CaMe_HUM_3,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_4,HUM_4,CaMe_HUM_4.pep.fa,CaMe_HUM_4.dna.fa,CaMe_HUM_4.gff3,CaMe_HUM_4,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_5,HUM_5,CaMe_HUM_5.pep.fa,CaMe_HUM_5.dna.fa,CaMe_HUM_5.gff3,CaMe_HUM_5,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_6,HUM_6,CaMe_HUM_6.pep.fa,CaMe_HUM_6.dna.fa,CaMe_HUM_6.gff3,CaMe_HUM_6,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_7,HUM_7,CaMe_HUM_7.pep.fa,CaMe_HUM_7.dna.fa,CaMe_HUM_7.gff3,CaMe_HUM_7,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_8,HUM_8,CaMe_HUM_8.pep.fa,CaMe_HUM_8.dna.fa,CaMe_HUM_8.gff3,CaMe_HUM_8,no-fsp-in-name
OUT,Candidatus Gastranaerophilales bacterium HUM_9,HUM_9,CaMe_HUM_9.pep.fa,CaMe_HUM_9.dna.fa,CaMe_HUM_9.gff3,CaMe_HUM_9,no-fsp-in-name
OUT,Candidatus Gastranaerophilus sp. (ex Termes propinquus),tpqmel,CaMe_tpqmel.pep.fa,CaMe_tpqmel.dna.fa,CaMe_tpqmel.gff3,CaMe_tpqmel,no-fsp-in-name
OUT,Candidatus Limenecus avicola,MAG1634,CaMe_MAG1634.pep.fa,CaMe_MAG1634.dna.fa,CaMe_MAG1634.gff3,CaMe_MAG1634,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium,Melainabacteria_sp_nbed3b74,CaMe_Melainabacteria_sp_nbed3b74.pep.fa,CaMe_Melainabacteria_sp_nbed3b74.dna.fa,CaMe_Melainabacteria_sp_nbed3b74.gff3,CaMe_Melainabacteria_sp_nbed3b74,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium 35_41,35_41,CaMe_35_41.pep.fa,CaMe_35_41.dna.fa,CaMe_35_41.gff3,CaMe_35_41,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium GWA2_34_9,,CaMe_unk.pep.fa,CaMe_unk.dna.fa,CaMe_unk.gff3,CaMe_unk,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium GWF2_32_7,,CaMe_unk_2.pep.fa,CaMe_unk_2.dna.fa,CaMe_unk_2.gff3,CaMe_unk_2,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium GWF2_37_15,,CaMe_unk_3.pep.fa,CaMe_unk_3.dna.fa,CaMe_unk_3.gff3,CaMe_unk_3,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium HGW-Melainabacteria-1,HGW-Melainabacteria-1,CaMe_HGWMelainabacteria1.pep.fa,CaMe_HGWMelainabacteria1.dna.fa,CaMe_HGWMelainabacteria1.gff3,CaMe_HGWMelainabacteria1,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium LEY3_CP_29_8,LEY3_CP_29_8,CaMe_LEY3_CP_29_8.pep.fa,CaMe_LEY3_CP_29_8.dna.fa,CaMe_LEY3_CP_29_8.gff3,CaMe_LEY3_CP_29_8,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium MEL.A1,MEL.A1,CaMe_MELA1.pep.fa,CaMe_MELA1.dna.fa,CaMe_MELA1.gff3,CaMe_MELA1,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12,,CaMe_unk_4.pep.fa,CaMe_unk_4.dna.fa,CaMe_unk_4.gff3,CaMe_unk_4,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium RIFCSPLOWO2_02_FULL_35_15,,CaMe_unk_5.pep.fa,CaMe_unk_5.dna.fa,CaMe_unk_5.gff3,CaMe_unk_5,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium RIFCSPLOWO2_12_FULL_35_11,,CaMe_unk_6.pep.fa,CaMe_unk_6.dna.fa,CaMe_unk_6.gff3,CaMe_unk_6,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium RIFOXYA12_FULL_32_12,,CaMe_unk_7.pep.fa,CaMe_unk_7.dna.fa,CaMe_unk_7.gff3,CaMe_unk_7,no-fsp-in-name
OUT,Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9,,CaMe_unk_8.pep.fa,CaMe_unk_8.dna.fa,CaMe_unk_8.gff3,CaMe_unk_8,no-fsp-in-name
OUT,Candidatus Obscuribacterales bacterium,SO_2017_GW1_221,CaMe_SO_2017_GW1_221.pep.fa,CaMe_SO_2017_GW1_221.dna.fa,CaMe_SO_2017_GW1_221.gff3,CaMe_SO_2017_GW1_221,no-fsp-in-name
OUT,Candidatus Scatenecus faecavium,MAG2744,CaMe_MAG2744.pep.fa,CaMe_MAG2744.dna.fa,CaMe_MAG2744.gff3,CaMe_MAG2744,no-fsp-in-name
OUT,Candidatus Spyradomonas excrementavium,CHK149-2741,CaMe_CHK1492741.pep.fa,CaMe_CHK1492741.dna.fa,CaMe_CHK1492741.gff3,CaMe_CHK1492741,no-fsp-in-name
OUT,Candidatus Stercorousia faecigallinarum,MAG2747,CaMe_MAG2747.pep.fa,CaMe_MAG2747.dna.fa,CaMe_MAG2747.gff3,CaMe_MAG2747,no-fsp-in-name
OUT,Candidatus Stercorousia sp.,gSpreadC_ID_2733,CaMe_gSpreadC_ID_2733.pep.fa,CaMe_gSpreadC_ID_2733.dna.fa,CaMe_gSpreadC_ID_2733.gff3,CaMe_gSpreadC_ID_2733,no-fsp-in-name
OUT,Obscuribacter phosphatis (SeqCode),CTOTU24636,CaMe_CTOTU24636.pep.fa,CaMe_CTOTU24636.dna.fa,CaMe_CTOTU24636.gff3,CaMe_CTOTU24636,no-fsp-in-name
OUT,Obscuribacter sp. (SeqCode),new MAG-284,CaMe_new_MAG284.pep.fa,CaMe_new_MAG284.dna.fa,CaMe_new_MAG284.gff3,CaMe_new_MAG284,no-fsp-in-name
OUT,Obscuribacteraceae bacterium (SeqCode),LZS2_bin.43,CaMe_LZS2_bin43.pep.fa,CaMe_LZS2_bin43.dna.fa,CaMe_LZS2_bin43.gff3,CaMe_LZS2_bin43,no-fsp-in-name
OUT,Vampirovibrio chlorellavorus,Vc_AZ_1,CaMe_Vc_AZ_1.pep.fa,CaMe_Vc_AZ_1.dna.fa,CaMe_Vc_AZ_1.gff3,CaMe_Vc_AZ_1,no-fsp-in-name
OUT,Vampirovibrio sp.,JTS-AC367,CaMe_JTSAC367.pep.fa,CaMe_JTSAC367.dna.fa,CaMe_JTSAC367.gff3,CaMe_JTSAC367,no-fsp-in-name
OUT,Vampirovibrionales bacterium,Fred_18-Q3-R57-64_MAXAC.379,CaMe_Fred_18Q3R5764_MAXAC379.pep.fa,CaMe_Fred_18Q3R5764_MAXAC379.dna.fa,CaMe_Fred_18Q3R5764_MAXAC379.gff3,CaMe_Fred_18Q3R5764_MAXAC379,no-fsp-in-name
OUT,Vampirovibriophyceae bacterium,Deming_bin.154,CaMe_Deming_bin154.pep.fa,CaMe_Deming_bin154.dna.fa,CaMe_Deming_bin154.gff3,CaMe_Deming_bin154,no-fsp-in-name
