label	anchor	species	n_contigs	offset	member	family	family_label	bin	pfam	hrmA_models	product
F09	UTAH_23742X242|C99E88C_002891-T1	Ci	237	10	UTAH_23742X242|C99E88C_002901-T1	UTAH_23742X242|C99E88C_002901-T1		cloud	ABC_tran		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-10	COCPO_Galgiani|CF9E767_002308-T1	UTAH_23742X165|CD81EC9_006004-T1		cloud	PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-9	COCPO_Galgiani|CF9E767_002309-T1	730332_Guatemala|C45F23D_000065-T1		singleton	ABC_membrane,ABC_tran,Glyco_tranf_2_3,Glycos_transf_2		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-8	COCPO_Galgiani|CF9E767_002310-T1	730332_Guatemala|C45F23D_000064-T1		singleton			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-7	COCPO_Galgiani|CF9E767_002311-T1	5SD|CCCC1E1_000100-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-6	COCPO_Galgiani|CF9E767_002312-T1	CA26|C27950D_007978-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-5	COCPO_Galgiani|CF9E767_002313-T1	5SD|CCCC1E1_000098-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-4	COCPO_Galgiani|CF9E767_002314-T1	B11199|C018C7F_000327-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-3	COCPO_Galgiani|CF9E767_002315-T1	5SD|CCCC1E1_000096-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-2	COCPO_Galgiani|CF9E767_002316-T1	5SD|CCCC1E1_000095-T1		cloud			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	-1	COCPO_Galgiani|CF9E767_002317-T1	5SD|CCCC1E1_000094-T1		cloud	APH		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	0	COCPO_Galgiani|CF9E767_002318-T1	5SD|CCCC1E1_000093-T1	F09	cloud	HrmA	HrmA	hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	1	COCPO_Galgiani|CF9E767_002319-T1	CA6|C814216_008612-T1		cloud	BTB		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	2	COCPO_Galgiani|CF9E767_002320-T1	B3251|C8F4B83_006270-T1		singleton			hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	3	COCPO_Galgiani|CF9E767_002321-T1	Phoenix_1|CDD70D4_008582-T1		core	Sld7_C		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	4	COCPO_Galgiani|CF9E767_002322-T1	578-1_L_NEW_CPA0049|C79DB71_006454-T1		core	Vps55		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	5	COCPO_Galgiani|CF9E767_002323-T1	578-1_L_NEW_CPA0049|C79DB71_006453-T1		core	Proteasome,Proteasome_A_N		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	6	COCPO_Galgiani|CF9E767_002324-T1	578-1_L_NEW_CPA0049|C79DB71_006452-T1		core	Lysine_decarbox		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	7	COCPO_Galgiani|CF9E767_002325-T1	578-1_L_NEW_CPA0049|C79DB71_006451-T1		core	Med6		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	8	COCPO_Galgiani|CF9E767_002326-T1	578-1_L_NEW_CPA0049|C79DB71_006450-T1		core	PH_fung_RdRP,RdRP,RdRP_head		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	9	COCPO_Galgiani|CF9E767_002327-T1	FMC718|CF12C77_000918-T1		singleton	Chorismate_bind		hypothetical protein
F09	COCPO_Galgiani|CF9E767_002318-T1	Cp	154	10	COCPO_Galgiani|CF9E767_002328-T1	578-1_L_NEW_CPA0049|C79DB71_006448-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-10	B3246|C90A8A7_002786-T1	B3220|CA97D76_006013-T1		cloud	DUF3684,SACS		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-9	B3246|C90A8A7_002787-T1	578-1_L_NEW_CPA0049|C79DB71_006448-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-8	B3246|C90A8A7_002788-T1	407-0_S_OLD_CPA0002|C577643_003981-T1		singleton			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-7	B3246|C90A8A7_002789-T1	Phoenix_1|CDD70D4_007815-T1		cloud	Chorismate_bind		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-6	B3246|C90A8A7_002790-T1	578-1_L_NEW_CPA0049|C79DB71_006450-T1		core	PH_fung_RdRP,RdRP,RdRP_head		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-5	B3246|C90A8A7_002791-T1	578-1_L_NEW_CPA0049|C79DB71_006451-T1		core	Med6		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-4	B3246|C90A8A7_002792-T1	578-1_L_NEW_CPA0049|C79DB71_006452-T1		core	Lysine_decarbox		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-3	B3246|C90A8A7_002793-T1	578-1_L_NEW_CPA0049|C79DB71_006453-T1		core	Proteasome,Proteasome_A_N		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-2	B3246|C90A8A7_002794-T1	578-1_L_NEW_CPA0049|C79DB71_006454-T1		core	Vps55		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	-1	B3246|C90A8A7_002795-T1	Phoenix_1|CDD70D4_008582-T1		core	Sld7_C		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	0	B3246|C90A8A7_002796-T1	5SD|CCCC1E1_000093-T1	F09	cloud	HrmA	HrmA	hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	1	B3246|C90A8A7_002797-T1	5SD|CCCC1E1_000094-T1		cloud	APH		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	2	B3246|C90A8A7_002798-T1	5SD|CCCC1E1_000095-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	3	B3246|C90A8A7_002799-T1	5SD|CCCC1E1_000096-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	4	B3246|C90A8A7_002800-T1	B11199|C018C7F_000327-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	5	B3246|C90A8A7_002801-T1	5SD|CCCC1E1_000098-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	6	B3246|C90A8A7_002802-T1	5SD|CCCC1E1_000099-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	7	B3246|C90A8A7_002803-T1	5SD|CCCC1E1_000100-T1		cloud			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	8	B3246|C90A8A7_002804-T1	730332_Guatemala|C45F23D_000064-T1		singleton			hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	9	B3246|C90A8A7_002805-T1	730332_Guatemala|C45F23D_000065-T1		singleton	ABC_membrane,ABC_tran,Glyco_tranf_2_3,Glycos_transf_2		hypothetical protein
F09	B3246|C90A8A7_002796-T1	Cp	217	10	B3246|C90A8A7_002806-T1	UTAH_23742X165|CD81EC9_006004-T1		cloud	PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	-1	B3411|CBD318B_003798-T1	574-0_S_OLD_CPA0039|C27CBD2_008387-T1		singleton	APH		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	0	B3411|CBD318B_003799-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	F10	singleton	HrmA	HrmA	hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	1	B3411|CBD318B_003800-T1	B16293|C591B16_003559-T1		core	ABC_membrane,ABC_tran		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	2	B3411|CBD318B_003801-T1	578-1_L_NEW_CPA0049|C79DB71_007075-T1		core	F420_oxidored,NAD_binding_11,NAD_binding_2		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	3	B3411|CBD318B_003802-T1	409B-0_L_OLD_CPA0011|C90261E_007649-T1		core	Beta-prop_RSE1_1st,Beta-prop_RSE1_2nd,CPSF_A		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	4	B3411|CBD318B_003803-T1	B3301|C251A4F_000235-T1		core	CENP-S		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	5	B3411|CBD318B_003804-T1	578-1_L_NEW_CPA0049|C79DB71_007072-T1		core	PGA2		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	6	B3411|CBD318B_003805-T1	B13534|C8E24F7_001507-T1		core			hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	7	B3411|CBD318B_003806-T1	B11517|C06DA8C_001974-T1		core	T6SS_Tle1-like_cat		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	8	B3411|CBD318B_003807-T1	B11871|CA42FC6_000909-T1		core	An_peroxidase,p450		hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	9	B3411|CBD318B_003808-T1	GT-150|C623DCE_005275-T1		singleton			hypothetical protein
F10	B3411|CBD318B_003799-T1	Cp	207	10	B3411|CBD318B_003809-T1	730332_Guatemala|C45F23D_003699-T1		core	Arf,Gtr1_RagA,Ras,Roc,SRPRB		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-10	B3246|C90A8A7_003501-T1	578-1_L_NEW_CPA0049|C79DB71_000068-T1		core	CMD		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-9	B3246|C90A8A7_003502-T1	B3417|C574D2D_003648-T1		core	Fungal_trans,Fungal_trans_C,zf-C2H2		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-8	B3246|C90A8A7_003503-T1	578-1_L_NEW_CPA0049|C79DB71_000070-T1		core			hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-7	B3246|C90A8A7_003504-T1	578-1_L_NEW_CPA0049|C79DB71_000071-T1		core	Nucleoside_tran		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-6	B3246|C90A8A7_003505-T1	578-1_L_NEW_CPA0049|C79DB71_000072-T1		core	ABC_membrane,ABC_tran		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-5	B3246|C90A8A7_003506-T1	UTAH_23742X44|CC2E89F_005419-T1		core	CDC37_C,CDC37_M,CDC37_N		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-4	B3246|C90A8A7_003507-T1	578-1_L_NEW_CPA0049|C79DB71_000074-T1		core	Mannosyl_trans3		hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-3	B3246|C90A8A7_003509-T1	Tucson_1|C6464A9_007652-T1		singleton			hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-2	B3246|C90A8A7_003510-T1	M195|C2FDFE7_006018-T1		singleton			hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	-1	B3246|C90A8A7_003511-T1	B11058|C2FAE97_001641-T1		singleton			hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	0	B3246|C90A8A7_003512-T1	574-0_S_OLD_CPA0039|C27CBD2_008386-T1	F10	singleton	HrmA	HrmA	hypothetical protein
F10	B3246|C90A8A7_003512-T1	Cp	217	1	B3246|C90A8A7_003513-T1	574-0_S_OLD_CPA0039|C27CBD2_008387-T1		singleton	APH		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	-5	B3246|C90A8A7_008560-T1	B3344|C50AAF5_002296-T1		core			hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	-4	B3246|C90A8A7_008561-T1	578-1_L_NEW_CPA0049|C79DB71_007391-T1		core	MBOAT_2		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	-3	B3246|C90A8A7_008562-T1	574-0_S_OLD_CPA0039|C27CBD2_007882-T1		core	Abhydrolase_6,Thioesterase		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	-2	B3246|C90A8A7_008563-T1	578-1_L_NEW_CPA0049|C79DB71_007393-T1		core	Methyltransf_23,Methyltransf_25		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	-1	B3246|C90A8A7_008564-T1	Phoenix_1|CDD70D4_007821-T1		core	p450		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	0	B3246|C90A8A7_008565-T1	TX11|CEC36E2_008626-T1	F11	singleton	HrmA	HrmA	hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	1	B3246|C90A8A7_008566-T1	GT-171|C28DABA_008332-T1		singleton	APH		hypothetical protein
F11	B3246|C90A8A7_008565-T1	Cp	217	2	B3246|C90A8A7_008567-T1	B3246|C90A8A7_008567-T1		cloud			hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-10	UTAH_20380X1|CF4A409_006238-T1	UTAH_20380X1|CF4A409_006238-T1		singleton			hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-9	UTAH_20380X1|CF4A409_006239-T1	578-1_L_NEW_CPA0049|C79DB71_006714-T1		core			hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-8	UTAH_20380X1|CF4A409_006240-T1	578-1_L_NEW_CPA0049|C79DB71_006713-T1		soft_core	Fic		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-7	UTAH_20380X1|CF4A409_006241-T1	578-1_L_NEW_CPA0049|C79DB71_006712-T1		singleton			hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-6	UTAH_20380X1|CF4A409_006242-T1	UTAH_20380X1|CF4A409_006242-T1		singleton	p450		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-5	UTAH_20380X1|CF4A409_006243-T1	B3344|C50AAF5_002296-T1		core			hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-4	UTAH_20380X1|CF4A409_006244-T1	578-1_L_NEW_CPA0049|C79DB71_007391-T1		core	MBOAT_2		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-3	UTAH_20380X1|CF4A409_006245-T1	574-0_S_OLD_CPA0039|C27CBD2_007882-T1		core	Abhydrolase_6,Thioesterase		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-2	UTAH_20380X1|CF4A409_006246-T1	578-1_L_NEW_CPA0049|C79DB71_007393-T1		core	Methyltransf_23,Methyltransf_25		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	-1	UTAH_20380X1|CF4A409_006247-T1	Phoenix_1|CDD70D4_007821-T1		core	p450		hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	0	UTAH_20380X1|CF4A409_006248-T1	TX11|CEC36E2_008626-T1	F11	singleton	HrmA	HrmA	hypothetical protein
F11	UTAH_20380X1|CF4A409_006248-T1	Cp	218	1	UTAH_20380X1|CF4A409_006249-T1	578-1_L_NEW_CPA0049|C79DB71_007395-T1		core	APH		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-10	UTAH_20380X16|CAD5A21_000288-T1	4M3|CB16A6A_001393-T1		core	Arrestin_N		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-9	UTAH_20380X16|CAD5A21_000289-T1	578-1_L_NEW_CPA0049|C79DB71_004863-T1		core	DUF7357		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-8	UTAH_20380X16|CAD5A21_000290-T1	5SD|CCCC1E1_003475-T1		core	Pyr_redox,Pyr_redox_2,Rieske		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-7	UTAH_20380X16|CAD5A21_000291-T1	B10919|C0D52B0_001276-T1		core	RPA43_OB		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-6	UTAH_20380X16|CAD5A21_000292-T1	578-1_L_NEW_CPA0049|C79DB71_004860-T1		core	DnaJ		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-5	UTAH_20380X16|CAD5A21_000293-T1	COCSP-3478|C07E340_006701-T1		core	CMAS,MTS,Methyltransf_11,Methyltransf_12,Methyltransf_23,Methyltransf_25,Methyltransf_31,PCMT,PrmA,Ubie_methyltran		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-4	UTAH_20380X16|CAD5A21_000294-T1	GT-118|C574A51_003288-T1		cloud	Ank,Ank_2		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-3	UTAH_20380X16|CAD5A21_000295-T1	GT-118|C574A51_003287-T1		cloud			hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-2	UTAH_20380X16|CAD5A21_000296-T1	578-1_L_NEW_CPA0049|C79DB71_004857-T1		core	Ank,Ank_2,Ank_3,Ank_4,C2_GDE1,GDPD		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	-1	UTAH_20380X16|CAD5A21_000297-T1	5SD|CCCC1E1_003469-T1		shell			hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	0	UTAH_20380X16|CAD5A21_000298-T1	GT-126|C8C79ED_008251-T1	F12	shell	HrmA	HrmA	hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	1	UTAH_20380X16|CAD5A21_000299-T1	5SD|CCCC1E1_006841-T1		shell	APH		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	2	UTAH_20380X16|CAD5A21_000300-T1	Tucson_2|C17EB43_003768-T1		soft_core			hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	3	UTAH_20380X16|CAD5A21_000301-T1	UTAH_23742X168|C0A746B_007785-T1		core	INO80_Ies4		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	4	UTAH_20380X16|CAD5A21_000302-T1	578-1_L_NEW_CPA0049|C79DB71_008093-T1		core	CTLH,SPRY		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	5	UTAH_20380X16|CAD5A21_000303-T1	UTAH_23742X209|C79CE6E_004348-T1		soft_core	Glyco_hydro_16		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	6	UTAH_20380X16|CAD5A21_000304-T1	M196|CA74535_008415-T1		core	IDO		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	7	UTAH_20380X16|CAD5A21_000305-T1	COCPO_34698|C69E555_004233-T1		core			hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	8	UTAH_20380X16|CAD5A21_000306-T1	578-1_L_NEW_CPA0049|C79DB71_008098-T1		core	ADIP		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	9	UTAH_20380X16|CAD5A21_000307-T1	730333_Guatemala|C537722_005925-T1		core	Nucleopor_Nup85		hypothetical protein
F12	UTAH_20380X16|CAD5A21_000298-T1	Ci	123	10	UTAH_20380X16|CAD5A21_000308-T1	578-1_L_NEW_CPA0049|C79DB71_004047-T1		core			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-10	UTAH_20380X10|CE3D476_000486-T1	B11035|C5FC1D8_008412-T1		shell			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-9	UTAH_20380X10|CE3D476_000487-T1	578-1_L_NEW_CPA0049|C79DB71_004047-T1		core			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-8	UTAH_20380X10|CE3D476_000488-T1	730333_Guatemala|C537722_005925-T1		core	Nucleopor_Nup85		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-7	UTAH_20380X10|CE3D476_000489-T1	578-1_L_NEW_CPA0049|C79DB71_008098-T1		core	ADIP		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-6	UTAH_20380X10|CE3D476_000490-T1	COCPO_34698|C69E555_004233-T1		core			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-5	UTAH_20380X10|CE3D476_000491-T1	M196|CA74535_008415-T1		core	IDO		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-4	UTAH_20380X10|CE3D476_000492-T1	UTAH_23742X209|C79CE6E_004348-T1		soft_core	Glyco_hydro_16		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-3	UTAH_20380X10|CE3D476_000493-T1	578-1_L_NEW_CPA0049|C79DB71_008093-T1		core	CTLH,SPRY		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-2	UTAH_20380X10|CE3D476_000494-T1	UTAH_23742X168|C0A746B_007785-T1		core	INO80_Ies4		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	-1	UTAH_20380X10|CE3D476_000495-T1	Tucson_2|C17EB43_003768-T1		soft_core			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	0	UTAH_20380X10|CE3D476_000496-T1	GT-126|C8C79ED_008251-T1	F12	shell	HrmA	HrmA	hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	1	UTAH_20380X10|CE3D476_000497-T1	5SD|CCCC1E1_006841-T1		shell	APH		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	2	UTAH_20380X10|CE3D476_000498-T1	B3313|CDF0487_004538-T1		cloud			hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	3	UTAH_20380X10|CE3D476_000499-T1	578-1_L_NEW_CPA0049|C79DB71_004857-T1		core	Ank,Ank_2,Ank_3,Ank_4,C2_GDE1,GDPD		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	4	UTAH_20380X10|CE3D476_000500-T1	B3368|CDD87E0_002442-T1		soft_core	Ank,Ank_2,Ank_5		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	5	UTAH_20380X10|CE3D476_000501-T1	COCSP-3478|C07E340_006701-T1		core	CMAS,MTS,Methyltransf_11,Methyltransf_12,Methyltransf_23,Methyltransf_25,Methyltransf_31,PCMT,PrmA,Ubie_methyltran		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	6	UTAH_20380X10|CE3D476_000502-T1	578-1_L_NEW_CPA0049|C79DB71_004860-T1		core	DnaJ		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	7	UTAH_20380X10|CE3D476_000503-T1	B10919|C0D52B0_001276-T1		core	RPA43_OB		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	8	UTAH_20380X10|CE3D476_000504-T1	5SD|CCCC1E1_003475-T1		core	Pyr_redox,Pyr_redox_2,Rieske		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	9	UTAH_20380X10|CE3D476_000505-T1	578-1_L_NEW_CPA0049|C79DB71_004863-T1		core	DUF7357		hypothetical protein
F12	UTAH_20380X10|CE3D476_000496-T1	Ci	144	10	UTAH_20380X10|CE3D476_000506-T1	4M3|CB16A6A_001393-T1		core	Arrestin_N		hypothetical protein
F13	UTAH_23742X153|C767353_008657-T1	Ci	213	0	UTAH_23742X153|C767353_008657-T1	CA2|CD8B963_008506-T1	F13	shell	HrmA	HrmA	hypothetical protein
F13	UTAH_23742X153|C767353_008657-T1	Ci	213	1	UTAH_23742X153|C767353_008658-T1	574-0_S_OLD_CPA0039|C27CBD2_008340-T1		core	APH		hypothetical protein
F13	UTAH_23742X241|CAC4C37_008450-T1	Ci	231	0	UTAH_23742X241|CAC4C37_008450-T1	CA2|CD8B963_008506-T1	F13	shell	HrmA	HrmA	hypothetical protein
F13	UTAH_23742X241|CAC4C37_008450-T1	Ci	231	1	UTAH_23742X241|CAC4C37_008451-T1	574-0_S_OLD_CPA0039|C27CBD2_008340-T1		core	APH		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-10	B3476|CE9CA74_006592-T1	578-1_L_NEW_CPA0049|C79DB71_007650-T1		core	DEK_C,SWIB		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-9	B3476|CE9CA74_006593-T1	B3476|CE9CA74_006593-T1		singleton			hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-8	B3476|CE9CA74_006594-T1	578-1_L_NEW_CPA0049|C79DB71_007649-T1		core	DLH		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-7	B3476|CE9CA74_006595-T1	578-1_L_NEW_CPA0049|C79DB71_007648-T1		core	NAD_binding_10,NmrA		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-6	B3476|CE9CA74_006596-T1	578-1_L_NEW_CPA0049|C79DB71_007647-T1		core	Velvet		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-5	B3476|CE9CA74_006597-T1	B15369|C717ABB_007735-T1		core	Fungal_trans_2,Zn_clus		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-4	B3476|CE9CA74_006598-T1	GT-131|C0FAE91_002525-T1		core	DUF3602		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-3	B3476|CE9CA74_006599-T1	B11080|C6468CC_000418-T1		core	Far-17a_AIG1		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-2	B3476|CE9CA74_006600-T1	UTAH_23742X144|CA87B61_004067-T1		core	Pam17		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	-1	B3476|CE9CA74_006601-T1	578-1_L_NEW_CPA0049|C79DB71_007642-T1		core			hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	0	B3476|CE9CA74_006602-T1	730332_Guatemala|C45F23D_004938-T1	F14	singleton	HrmA	HrmA	hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	1	B3476|CE9CA74_006603-T1	4SD|C8AA998_007437-T1		core	APH		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	2	B3476|CE9CA74_006604-T1	5SD|CCCC1E1_003560-T1		core			hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	3	B3476|CE9CA74_006605-T1	h5384|CAF011E_008610-T1		shell			hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	4	B3476|CE9CA74_006606-T1	San_Diego_1|CF4510F_006046-T1		cloud			hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	5	B3476|CE9CA74_006607-T1	730332_Guatemala|C45F23D_000412-T1		cloud	HAC6_helical		hypothetical protein
F14	B3476|CE9CA74_006602-T1	Ci	257	6	B3476|CE9CA74_006608-T1	578-1_L_NEW_CPA0049|C79DB71_007396-T1		core	Acetyltransf_1		hypothetical protein
